"","year","age","median","source","low90","high90"
"986",2035,76,"700.95550000000003","UN","700.95550000000003","700.95550000000003"
"987",2035,77,"659.41549999999995","UN","659.41549999999995","659.41549999999995"
"988",2035,78,"635.01900000000001","UN","635.01900000000001","635.01900000000001"
"989",2035,79,"619.07000000000005","UN","619.07000000000005","619.07000000000005"
"990",2035,80,"581.22199999999998","UN","581.22199999999998","581.22199999999998"
"991",2035,81,"545.58000000000004","UN","545.58000000000004","545.58000000000004"
"992",2035,82,"513.9905","UN","513.9905","513.9905"
"993",2035,83,"489.28","UN","489.28","489.28"
"994",2035,84,"469.28550000000001","UN","469.28550000000001","469.28550000000001"
"995",2035,85,"449.10500000000002","UN","449.10500000000002","449.10500000000002"
"996",2035,86,"425.40600000000001","UN","425.40600000000001","425.40600000000001"
"997",2035,87,"390.899","UN","390.899","390.899"
"998",2035,88,"341.95549999999997","UN","341.95549999999997","341.95549999999997"
"999",2035,89,"278.74549999999999","UN","278.74549999999999","278.74549999999999"
"1000",2035,90,"227.8415","UN","227.8415","227.8415"
"1001",2035,91,"191.2175","UN","191.2175","191.2175"
"1002",2035,92,"158.91249999999999","UN","158.91249999999999","158.91249999999999"
"1003",2035,93,"136.6515","UN","136.6515","136.6515"
"1004",2035,94,"115.40349999999999","UN","115.40349999999999","115.40349999999999"
"1005",2035,95,"91.332999999999998","UN","91.332999999999998","91.332999999999998"
"1006",2035,96,"69.220500000000001","UN","69.220500000000001","69.220500000000001"
"1007",2035,97,"48.110999999999997","UN","48.110999999999997","48.110999999999997"
"1008",2035,98,"32.216999999999999","UN","32.216999999999999","32.216999999999999"
"1009",2035,99,"21.606999999999999","UN","21.606999999999999","21.606999999999999"
"1010",2035,100,"34.116500000000002","UN","34.116500000000002","34.116500000000002"
"1011",2036,0,"379.5025","UN","379.5025","527.0145"
"1012",2036,1,"378.84100000000001","UN","378.84100000000001","526.351"
"1013",2036,2,"378.42700000000002","UN","378.42700000000002","511.25749999999999"
"1014",2036,3,"378.27699999999999","UN","378.27699999999999","496.54199999999997"
"1015",2036,4,"378.60849999999999","UN","378.60849999999999","497.26350000000002"
"1016",2036,5,"379.26799999999997","UN","379.26799999999997","498.53949999999998"
"1017",2036,6,"380.46800000000002","UN","380.46800000000002","500.52050000000003"
"1018",2036,7,"382.38400000000001","UN","382.38400000000001","480.60449999999997"
"1019",2036,8,"384.58800000000002","UN","384.58800000000002","460.94650000000001"
"1020",2036,9,"386.66","UN","386.66","463.85300000000001"
"1021",2036,10,"389.6925","UN","389.6925","467.786"
"1022",2036,11,"393.471","UN","393.471","472.51650000000001"
"1023",2036,12,"395.93950000000001","UN","395.93950000000001","435.70499999999998"
"1024",2036,13,"405.29500000000002","UN","405.29500000000002","405.29500000000002"
"1025",2036,14,"418.12049999999999","UN","418.12049999999999","418.12049999999999"
"1026",2036,15,"422.79149999999998","UN","422.79149999999998","422.79149999999998"
"1027",2036,16,"429.13400000000001","UN","429.13400000000001","429.13400000000001"
"1028",2036,17,"448.03699999999998","UN","448.03699999999998","448.03699999999998"
"1029",2036,18,"476.00599999999997","UN","476.00599999999997","476.00599999999997"
"1030",2036,19,"504.39699999999999","UN","504.39699999999999","504.39699999999999"
"1031",2036,20,"528.69150000000002","UN","528.69150000000002","528.69150000000002"
"1032",2036,21,"553.12400000000002","UN","553.12400000000002","553.12400000000002"
"1033",2036,22,"575.46799999999996","UN","575.46799999999996","575.46799999999996"
"1034",2036,23,"598.65800000000002","UN","598.65800000000002","598.65800000000002"
"1035",2036,24,"619.10550000000001","UN","619.10550000000001","619.10550000000001"
"1036",2036,25,"633.57000000000005","UN","633.57000000000005","633.57000000000005"
"1037",2036,26,"645.97649999999999","UN","645.97649999999999","645.97649999999999"
"1038",2036,27,"652.39549999999997","UN","652.39549999999997","652.39549999999997"
"1039",2036,28,"652.92600000000004","UN","652.92600000000004","652.92600000000004"
"1040",2036,29,"648.91549999999995","UN","648.91549999999995","648.91549999999995"
"1041",2036,30,"641.10400000000004","UN","641.10400000000004","641.10400000000004"
"1042",2036,31,"632.61300000000006","UN","632.61300000000006","632.61300000000006"
"1043",2036,32,"620.7885","UN","620.7885","620.7885"
"1044",2036,33,"602.976","UN","602.976","602.976"
"1045",2036,34,"592.56200000000001","UN","592.56200000000001","592.56200000000001"
"1046",2036,35,"593.78","UN","593.78","593.78"
"1047",2036,36,"592.5095","UN","592.5095","592.5095"
"1048",2036,37,"589.7115","UN","589.7115","589.7115"
"1049",2036,38,"587.69600000000003","UN","587.69600000000003","587.69600000000003"
"1050",2036,39,"586.02200000000005","UN","586.02200000000005","586.02200000000005"
"1051",2036,40,"587.95150000000001","UN","587.95150000000001","587.95150000000001"
"1052",2036,41,"591.154","UN","591.154","591.154"
"1053",2036,42,"600.38900000000001","UN","600.38900000000001","600.38900000000001"
"1054",2036,43,"624.45299999999997","UN","624.45299999999997","624.45299999999997"
"1055",2036,44,"643.49300000000005","UN","643.49300000000005","643.49300000000005"
"1056",2036,45,"653.02949999999998","UN","653.02949999999998","653.02949999999998"
"1057",2036,46,"657.57150000000001","UN","657.57150000000001","657.57150000000001"
"1058",2036,47,"664.67250000000001","UN","664.67250000000001","664.67250000000001"
"1059",2036,48,"650.59450000000004","UN","650.59450000000004","650.59450000000004"
"1060",2036,49,"636.30849999999998","UN","636.30849999999998","636.30849999999998"
"1061",2036,50,"650.78549999999996","UN","650.78549999999996","650.78549999999996"
"1062",2036,51,"665.48","UN","665.48","665.48"
"1063",2036,52,"682.4425","UN","682.4425","682.4425"
"1064",2036,53,"701.67499999999995","UN","701.67499999999995","701.67499999999995"
"1065",2036,54,"725.21299999999997","UN","725.21299999999997","725.21299999999997"
"1066",2036,55,"738.07500000000005","UN","738.07500000000005","738.07500000000005"
"1067",2036,56,"750.41499999999996","UN","750.41499999999996","750.41499999999996"
"1068",2036,57,"774.72749999999996","UN","774.72749999999996","774.72749999999996"
"1069",2036,58,"804.94899999999996","UN","804.94899999999996","804.94899999999996"
"1070",2036,59,"836.41399999999999","UN","836.41399999999999","836.41399999999999"
"1071",2036,60,"868.601","UN","868.601","868.601"
"1072",2036,61,"896.00199999999995","UN","896.00199999999995","896.00199999999995"
"1073",2036,62,"906.98649999999998","UN","906.98649999999998","906.98649999999998"
"1074",2036,63,"909.52599999999995","UN","909.52599999999995","909.52599999999995"
"1075",2036,64,"915.2355","UN","915.2355","915.2355"
"1076",2036,65,"914.03800000000001","UN","914.03800000000001","914.03800000000001"
"1077",2036,66,"905.88","UN","905.88","905.88"
"1078",2036,67,"911.83749999999998","UN","911.83749999999998","911.83749999999998"
"1079",2036,68,"912.87450000000001","UN","912.87450000000001","912.87450000000001"
"1080",2036,69,"901.17650000000003","UN","901.17650000000003","901.17650000000003"
"1081",2036,70,"901.55449999999996","UN","901.55449999999996","901.55449999999996"
"1082",2036,71,"892.07","UN","892.07","892.07"
"1083",2036,72,"862.26549999999997","UN","862.26549999999997","862.26549999999997"
"1084",2036,73,"827.9425","UN","827.9425","827.9425"
"1085",2036,74,"784.452","UN","784.452","784.452"
"1086",2036,75,"755.88499999999999","UN","755.88499999999999","755.88499999999999"
"1087",2036,76,"730.62249999999995","UN","730.62249999999995","730.62249999999995"
"1088",2036,77,"687.97349999999994","UN","687.97349999999994","687.97349999999994"
"1089",2036,78,"645.66049999999996","UN","645.66049999999996","645.66049999999996"
"1090",2036,79,"619.92600000000004","UN","619.92600000000004","619.92600000000004"
"1091",2036,80,"602.15899999999999","UN","602.15899999999999","602.15899999999999"
"1092",2036,81,"562.87900000000002","UN","562.87900000000002","562.87900000000002"
"1093",2036,82,"525.61400000000003","UN","525.61400000000003","525.61400000000003"
"1094",2036,83,"492.17200000000003","UN","492.17200000000003","492.17200000000003"
"1095",2036,84,"465.15750000000003","UN","465.15750000000003","465.15750000000003"
"1096",2036,85,"442.39249999999998","UN","442.39249999999998","442.39249999999998"
"1097",2036,86,"419.20850000000002","UN","419.20850000000002","419.20850000000002"
"1098",2036,87,"392.62","UN","392.62","392.62"
"1099",2036,88,"356.04899999999998","UN","356.04899999999998","356.04899999999998"
"1100",2036,89,"306.791","UN","306.791","306.791"
"1101",2036,90,"246.017","UN","246.017","246.017"
"1102",2036,91,"197.61349999999999","UN","197.61349999999999","197.61349999999999"
"1103",2036,92,"162.744","UN","162.744","162.744"
"1104",2036,93,"132.40049999999999","UN","132.40049999999999","132.40049999999999"
"1105",2036,94,"111.11499999999999","UN","111.11499999999999","111.11499999999999"
"1106",2036,95,"91.328999999999994","UN","91.328999999999994","91.328999999999994"
"1107",2036,96,"70.135999999999996","UN","70.135999999999996","70.135999999999996"
"1108",2036,97,"51.453000000000003","UN","51.453000000000003","51.453000000000003"
"1109",2036,98,"34.554499999999997","UN","34.554499999999997","34.554499999999997"
"1110",2036,99,"22.3185","UN","22.3185","22.3185"
"1111",2036,100,"35.166499999999999","UN","35.166499999999999","35.166499999999999"
"1112",2037,0,"381.27199999999999","UN","381.27199999999999","528.75450000000001"
"1113",2037,1,"380.50850000000003","UN","380.50850000000003","527.97799999999995"
"1114",2037,2,"379.82400000000001","UN","379.82400000000001","527.32000000000005"
"1115",2037,3,"379.339","UN","379.339","512.16250000000002"
"1116",2037,4,"379.11149999999998","UN","379.11149999999998","497.37099999999998"
"1117",2037,5,"379.37400000000002","UN","379.37400000000002","498.02449999999999"
"1118",2037,6,"379.97199999999998","UN","379.97199999999998","499.23849999999999"
"1119",2037,7,"381.11500000000001","UN","381.11500000000001","501.16300000000001"
"1120",2037,8,"382.97949999999997","UN","382.97949999999997","481.19650000000001"
"1121",2037,9,"385.1345","UN","385.1345","461.49099999999999"
"1122",2037,10,"387.16449999999998","UN","387.16449999999998","464.35300000000001"
"1123",2037,11,"390.15750000000003","UN","390.15750000000003","468.24799999999999"
"1124",2037,12,"393.9015","UN","393.9015","472.94349999999997"
"1125",2037,13,"396.33949999999999","UN","396.33949999999999","436.10300000000001"
"1126",2037,14,"405.70499999999998","UN","405.70499999999998","405.70499999999998"
"1127",2037,15,"418.84300000000002","UN","418.84300000000002","418.84300000000002"
"1128",2037,16,"424.72699999999998","UN","424.72699999999998","424.72699999999998"
"1129",2037,17,"433.56","UN","433.56","433.56"
"1130",2037,18,"455.81200000000001","UN","455.81200000000001","455.81200000000001"
"1131",2037,19,"487.04950000000002","UN","487.04950000000002","487.04950000000002"
"1132",2037,20,"517.67399999999998","UN","517.67399999999998","517.67399999999998"
"1133",2037,21,"542.36450000000002","UN","542.36450000000002","542.36450000000002"
"1134",2037,22,"565.10149999999999","UN","565.10149999999999","565.10149999999999"
"1135",2037,23,"584.26700000000005","UN","584.26700000000005","584.26700000000005"
"1136",2037,24,"603.83799999999997","UN","603.83799999999997","603.83799999999997"
"1137",2037,25,"621.0675","UN","621.0675","621.0675"
"1138",2037,26,"633.11199999999997","UN","633.11199999999997","633.11199999999997"
"1139",2037,27,"643.92449999999997","UN","643.92449999999997","643.92449999999997"
"1140",2037,28,"649.42100000000005","UN","649.42100000000005","649.42100000000005"
"1141",2037,29,"649.51099999999997","UN","649.51099999999997","649.51099999999997"
"1142",2037,30,"645.37099999999998","UN","645.37099999999998","645.37099999999998"
"1143",2037,31,"637.62049999999999","UN","637.62049999999999","637.62049999999999"
"1144",2037,32,"629.29650000000004","UN","629.29650000000004","629.29650000000004"
"1145",2037,33,"617.69650000000001","UN","617.69650000000001","617.69650000000001"
"1146",2037,34,"600.13049999999998","UN","600.13049999999998","600.13049999999998"
"1147",2037,35,"589.96299999999997","UN","589.96299999999997","589.96299999999997"
"1148",2037,36,"591.40949999999998","UN","591.40949999999998","591.40949999999998"
"1149",2037,37,"590.35149999999999","UN","590.35149999999999","590.35149999999999"
"1150",2037,38,"587.74450000000002","UN","587.74450000000002","587.74450000000002"
"1151",2037,39,"585.89850000000001","UN","585.89850000000001","585.89850000000001"
"1152",2037,40,"584.37300000000005","UN","584.37300000000005","584.37300000000005"
"1153",2037,41,"586.42999999999995","UN","586.42999999999995","586.42999999999995"
"1154",2037,42,"589.74149999999997","UN","589.74149999999997","589.74149999999997"
"1155",2037,43,"599.06449999999995","UN","599.06449999999995","599.06449999999995"
"1156",2037,44,"623.18399999999997","UN","623.18399999999997","623.18399999999997"
"1157",2037,45,"642.25800000000004","UN","642.25800000000004","642.25800000000004"
"1158",2037,46,"651.81849999999997","UN","651.81849999999997","651.81849999999997"
"1159",2037,47,"656.37750000000005","UN","656.37750000000005","656.37750000000005"
"1160",2037,48,"663.48099999999999","UN","663.48099999999999","663.48099999999999"
"1161",2037,49,"649.41449999999998","UN","649.41449999999998","649.41449999999998"
"1162",2037,50,"635.12300000000005","UN","635.12300000000005","635.12300000000005"
"1163",2037,51,"649.53800000000001","UN","649.53800000000001","649.53800000000001"
"1164",2037,52,"664.15250000000003","UN","664.15250000000003","664.15250000000003"
"1165",2037,53,"681.01649999999995","UN","681.01649999999995","681.01649999999995"
"1166",2037,54,"700.12750000000005","UN","700.12750000000005","700.12750000000005"
"1167",2037,55,"723.50699999999995","UN","723.50699999999995","723.50699999999995"
"1168",2037,56,"736.19899999999996","UN","736.19899999999996","736.19899999999996"
"1169",2037,57,"748.34950000000003","UN","748.34950000000003","748.34950000000003"
"1170",2037,58,"772.42499999999995","UN","772.42499999999995","772.42499999999995"
"1171",2037,59,"802.34950000000003","UN","802.34950000000003","802.34950000000003"
"1172",2037,60,"833.4665","UN","833.4665","833.4665"
"1173",2037,61,"865.26850000000002","UN","865.26850000000002","865.26850000000002"
"1174",2037,62,"892.27099999999996","UN","892.27099999999996","892.27099999999996"
"1175",2037,63,"902.86199999999997","UN","902.86199999999997","902.86199999999997"
"1176",2037,64,"904.98400000000004","UN","904.98400000000004","904.98400000000004"
"1177",2037,65,"910.25400000000002","UN","910.25400000000002","910.25400000000002"
"1178",2037,66,"908.61","UN","908.61","908.61"
"1179",2037,67,"899.98050000000001","UN","899.98050000000001","899.98050000000001"
"1180",2037,68,"905.34100000000001","UN","905.34100000000001","905.34100000000001"
"1181",2037,69,"905.77","UN","905.77","905.77"
"1182",2037,70,"893.46100000000001","UN","893.46100000000001","893.46100000000001"
"1183",2037,71,"892.96749999999997","UN","892.96749999999997","892.96749999999997"
"1184",2037,72,"882.59500000000003","UN","882.59500000000003","882.59500000000003"
"1185",2037,73,"852.08299999999997","UN","852.08299999999997","852.08299999999997"
"1186",2037,74,"817.08950000000004","UN","817.08950000000004","817.08950000000004"
"1187",2037,75,"773.05949999999996","UN","773.05949999999996","773.05949999999996"
"1188",2037,76,"743.57650000000001","UN","743.57650000000001","743.57650000000001"
"1189",2037,77,"717.32749999999999","UN","717.32749999999999","717.32749999999999"
"1190",2037,78,"673.86950000000002","UN","673.86950000000002","673.86950000000002"
"1191",2037,79,"630.58500000000004","UN","630.58500000000004","630.58500000000004"
"1192",2037,80,"603.26949999999999","UN","603.26949999999999","603.26949999999999"
"1193",2037,81,"583.44349999999997","UN","583.44349999999997","583.44349999999997"
"1194",2037,82,"542.6","UN","542.6","542.6"
"1195",2037,83,"503.6345","UN","503.6345","503.6345"
"1196",2037,84,"468.25099999999998","UN","468.25099999999998","468.25099999999998"
"1197",2037,85,"438.84050000000002","UN","438.84050000000002","438.84050000000002"
"1198",2037,86,"413.29250000000002","UN","413.29250000000002","413.29250000000002"
"1199",2037,87,"387.25150000000002","UN","387.25150000000002","387.25150000000002"
"1200",2037,88,"357.97149999999999","UN","357.97149999999999","357.97149999999999"
"1201",2037,89,"319.76749999999998","UN","319.76749999999998","319.76749999999998"
"1202",2037,90,"271.06799999999998","UN","271.06799999999998","271.06799999999998"
"1203",2037,91,"213.61600000000001","UN","213.61600000000001","213.61600000000001"
"1204",2037,92,"168.381","UN","168.381","168.381"
"1205",2037,93,"135.75800000000001","UN","135.75800000000001","135.75800000000001"
"1206",2037,94,"107.795","UN","107.795","107.795"
"1207",2037,95,"88.046499999999995","UN","88.046499999999995","88.046499999999995"
"1208",2037,96,"70.225999999999999","UN","70.225999999999999","70.225999999999999"
"1209",2037,97,"52.194499999999998","UN","52.194499999999998","52.194499999999998"
"1210",2037,98,"36.9955","UN","36.9955","36.9955"
"1211",2037,99,"23.963000000000001","UN","23.963000000000001","23.963000000000001"
"1212",2037,100,"36.3065","UN","36.3065","36.3065"
"1213",2038,0,"382.51549999999997","UN","382.51549999999997","529.88699999999994"
"1214",2038,1,"382.24200000000002","UN","382.24200000000002","529.68299999999999"
"1215",2038,2,"381.45749999999998","UN","381.45749999999998","528.91250000000002"
"1216",2038,3,"380.70400000000001","UN","380.70400000000001","528.19200000000001"
"1217",2038,4,"380.14449999999999","UN","380.14449999999999","512.96199999999999"
"1218",2038,5,"379.851","UN","379.851","498.10550000000001"
"1219",2038,6,"380.053","UN","380.053","498.69900000000001"
"1220",2038,7,"380.59649999999999","UN","380.59649999999999","499.85899999999998"
"1221",2038,8,"381.68950000000001","UN","381.68950000000001","501.73349999999999"
"1222",2038,9,"383.50749999999999","UN","383.50749999999999","481.72050000000002"
"1223",2038,10,"385.62150000000003","UN","385.62150000000003","461.97399999999999"
"1224",2038,11,"387.61349999999999","UN","387.61349999999999","464.79950000000002"
"1225",2038,12,"390.57350000000002","UN","390.57350000000002","468.66050000000001"
"1226",2038,13,"394.28750000000002","UN","394.28750000000002","473.32600000000002"
"1227",2038,14,"396.73700000000002","UN","396.73700000000002","436.49799999999999"
"1228",2038,15,"406.41399999999999","UN","406.41399999999999","406.41399999999999"
"1229",2038,16,"420.75700000000001","UN","420.75700000000001","420.75700000000001"
"1230",2038,17,"429.11599999999999","UN","429.11599999999999","429.11599999999999"
"1231",2038,18,"441.27749999999997","UN","441.27749999999997","441.27749999999997"
"1232",2038,19,"466.779","UN","466.779","466.779"
"1233",2038,20,"500.23399999999998","UN","500.23399999999998","500.23399999999998"
"1234",2038,21,"531.24699999999996","UN","531.24699999999996","531.24699999999996"
"1235",2038,22,"554.245","UN","554.245","554.245"
"1236",2038,23,"573.81449999999995","UN","573.81449999999995","573.81449999999995"
"1237",2038,24,"589.37450000000001","UN","589.37450000000001","589.37450000000001"
"1238",2038,25,"605.74149999999997","UN","605.74149999999997","605.74149999999997"
"1239",2038,26,"620.56200000000001","UN","620.56200000000001","620.56200000000001"
"1240",2038,27,"631.02149999999995","UN","631.02149999999995","631.02149999999995"
"1241",2038,28,"640.91750000000002","UN","640.91750000000002","640.91750000000002"
"1242",2038,29,"645.97699999999998","UN","645.97699999999998","645.97699999999998"
"1243",2038,30,"645.94100000000003","UN","645.94100000000003","645.94100000000003"
"1244",2038,31,"641.8655","UN","641.8655","641.8655"
"1245",2038,32,"634.2835","UN","634.2835","634.2835"
"1246",2038,33,"626.18550000000005","UN","626.18550000000005","626.18550000000005"
"1247",2038,34,"614.83199999999999","UN","614.83199999999999","614.83199999999999"
"1248",2038,35,"597.51599999999996","UN","597.51599999999996","597.51599999999996"
"1249",2038,36,"587.58299999999997","UN","587.58299999999997","587.58299999999997"
"1250",2038,37,"589.24149999999997","UN","589.24149999999997","589.24149999999997"
"1251",2038,38,"588.37599999999998","UN","588.37599999999998","588.37599999999998"
"1252",2038,39,"585.93899999999996","UN","585.93899999999996","585.93899999999996"
"1253",2038,40,"584.24249999999995","UN","584.24249999999995","584.24249999999995"
"1254",2038,41,"582.84849999999994","UN","582.84849999999994","582.84849999999994"
"1255",2038,42,"585.01599999999996","UN","585.01599999999996","585.01599999999996"
"1256",2038,43,"588.42100000000005","UN","588.42100000000005","588.42100000000005"
"1257",2038,44,"597.81150000000002","UN","597.81150000000002","597.81150000000002"
"1258",2038,45,"621.96600000000001","UN","621.96600000000001","621.96600000000001"
"1259",2038,46,"641.05849999999998","UN","641.05849999999998","641.05849999999998"
"1260",2038,47,"650.63300000000004","UN","650.63300000000004","650.63300000000004"
"1261",2038,48,"655.19949999999994","UN","655.19949999999994","655.19949999999994"
"1262",2038,49,"662.29200000000003","UN","662.29200000000003","662.29200000000003"
"1263",2038,50,"648.221","UN","648.221","648.221"
"1264",2038,51,"633.90899999999999","UN","633.90899999999999","633.90899999999999"
"1265",2038,52,"648.24950000000001","UN","648.24950000000001","648.24950000000001"
"1266",2038,53,"662.774","UN","662.774","662.774"
"1267",2038,54,"679.52700000000004","UN","679.52700000000004","679.52700000000004"
"1268",2038,55,"698.49649999999997","UN","698.49649999999997","698.49649999999997"
"1269",2038,56,"721.6925","UN","721.6925","721.6925"
"1270",2038,57,"734.20050000000003","UN","734.20050000000003","734.20050000000003"
"1271",2038,58,"746.15449999999998","UN","746.15449999999998","746.15449999999998"
"1272",2038,59,"769.96749999999997","UN","769.96749999999997","769.96749999999997"
"1273",2038,60,"799.56550000000004","UN","799.56550000000004","799.56550000000004"
"1274",2038,61,"830.32050000000004","UN","830.32050000000004","830.32050000000004"
"1275",2038,62,"861.72400000000005","UN","861.72400000000005","861.72400000000005"
"1276",2038,63,"888.28200000000004","UN","888.28200000000004","888.28200000000004"
"1277",2038,64,"898.43","UN","898.43","898.43"
"1278",2038,65,"900.13900000000001","UN","900.13900000000001","900.13900000000001"
"1279",2038,66,"904.94050000000004","UN","904.94050000000004","904.94050000000004"
"1280",2038,67,"902.8","UN","902.8","902.8"
"1281",2038,68,"893.68399999999997","UN","893.68399999999997","893.68399999999997"
"1282",2038,69,"898.42100000000005","UN","898.42100000000005","898.42100000000005"
"1283",2038,70,"898.16","UN","898.16","898.16"
"1284",2038,71,"885.11099999999999","UN","885.11099999999999","885.11099999999999"
"1285",2038,72,"883.65350000000001","UN","883.65350000000001","883.65350000000001"
"1286",2038,73,"872.35500000000002","UN","872.35500000000002","872.35500000000002"
"1287",2038,74,"841.11249999999995","UN","841.11249999999995","841.11249999999995"
"1288",2038,75,"805.42750000000001","UN","805.42750000000001","805.42750000000001"
"1289",2038,76,"760.70749999999998","UN","760.70749999999998","760.70749999999998"
"1290",2038,77,"730.30100000000004","UN","730.30100000000004","730.30100000000004"
"1291",2038,78,"702.88699999999994","UN","702.88699999999994","702.88699999999994"
"1292",2038,79,"658.41150000000005","UN","658.41150000000005","658.41150000000005"
"1293",2038,80,"613.94449999999995","UN","613.94449999999995","613.94449999999995"
"1294",2038,81,"584.82849999999996","UN","584.82849999999996","584.82849999999996"
"1295",2038,82,"562.74199999999996","UN","562.74199999999996","562.74199999999996"
"1296",2038,83,"520.26099999999997","UN","520.26099999999997","520.26099999999997"
"1297",2038,84,"479.51749999999998","UN","479.51749999999998","479.51749999999998"
"1298",2038,85,"442.12900000000002","UN","442.12900000000002","442.12900000000002"
"1299",2038,86,"410.33499999999998","UN","410.33499999999998","410.33499999999998"
"1300",2038,87,"382.15050000000002","UN","382.15050000000002","382.15050000000002"
"1301",2038,88,"353.43450000000001","UN","353.43450000000001","353.43450000000001"
"1302",2038,89,"321.851","UN","321.851","321.851"
"1303",2038,90,"282.8605","UN","282.8605","282.8605"
"1304",2038,91,"235.655","UN","235.655","235.655"
"1305",2038,92,"182.24100000000001","UN","182.24100000000001","182.24100000000001"
"1306",2038,93,"140.63650000000001","UN","140.63650000000001","140.63650000000001"
"1307",2038,94,"110.6735","UN","110.6735","110.6735"
"1308",2038,95,"85.533000000000001","UN","85.533000000000001","85.533000000000001"
"1309",2038,96,"67.793499999999995","UN","67.793499999999995","67.793499999999995"
"1310",2038,97,"52.334000000000003","UN","52.334000000000003","52.334000000000003"
"1311",2038,98,"37.5745","UN","37.5745","37.5745"
"1312",2038,99,"25.684999999999999","UN","25.684999999999999","25.684999999999999"
"1313",2038,100,"38.1295","UN","38.1295","38.1295"
"1314",2039,0,"383.03149999999999","UN","383.03149999999999","530.12850000000003"
"1315",2039,1,"383.42450000000002","UN","383.42450000000002","530.755"
"1316",2039,2,"383.13299999999998","UN","383.13299999999998","530.55949999999996"
"1317",2039,3,"382.28399999999999","UN","382.28399999999999","529.73249999999996"
"1318",2039,4,"381.4615","UN","381.4615","528.9425"
"1319",2039,5,"380.839","UN","380.839","513.65150000000006"
"1320",2039,6,"380.48950000000002","UN","380.48950000000002","498.73899999999998"
"1321",2039,7,"380.64","UN","380.64","499.28250000000003"
"1322",2039,8,"381.137","UN","381.137","500.39449999999999"
"1323",2039,9,"382.18599999999998","UN","382.18599999999998","502.22500000000002"
"1324",2039,10,"383.96449999999999","UN","383.96449999999999","482.17349999999999"
"1325",2039,11,"386.04300000000001","UN","386.04300000000001","462.39350000000002"
"1326",2039,12,"388.00400000000002","UN","388.00400000000002","465.18650000000002"
"1327",2039,13,"390.93599999999998","UN","390.93599999999998","469.01949999999999"
"1328",2039,14,"394.66300000000001","UN","394.66300000000001","473.69650000000001"
"1329",2039,15,"397.42399999999998","UN","397.42399999999998","437.18200000000002"
"1330",2039,16,"408.29700000000003","UN","408.29700000000003","408.29700000000003"
"1331",2039,17,"425.09550000000002","UN","425.09550000000002","425.09550000000002"
"1332",2039,18,"436.75700000000001","UN","436.75700000000001","436.75700000000001"
"1333",2039,19,"452.14449999999999","UN","452.14449999999999","452.14449999999999"
"1334",2039,20,"479.84550000000002","UN","479.84550000000002","479.84550000000002"
"1335",2039,21,"513.678","UN","513.678","513.678"
"1336",2039,22,"542.99850000000004","UN","542.99850000000004","542.99850000000004"
"1337",2039,23,"562.83500000000004","UN","562.83500000000004","562.83500000000004"
"1338",2039,24,"578.80899999999997","UN","578.80899999999997","578.80899999999997"
"1339",2039,25,"591.17700000000002","UN","591.17700000000002","591.17700000000002"
"1340",2039,26,"605.14649999999995","UN","605.14649999999995","605.14649999999995"
"1341",2039,27,"618.39149999999995","UN","618.39149999999995","618.39149999999995"
"1342",2039,28,"627.94349999999997","UN","627.94349999999997","627.94349999999997"
"1343",2039,29,"637.40949999999998","UN","637.40949999999998","637.40949999999998"
"1344",2039,30,"642.34900000000005","UN","642.34900000000005","642.34900000000005"
"1345",2039,31,"642.38250000000005","UN","642.38250000000005","642.38250000000005"
"1346",2039,32,"638.47950000000003","UN","638.47950000000003","638.47950000000003"
"1347",2039,33,"631.12800000000004","UN","631.12800000000004","631.12800000000004"
"1348",2039,34,"623.28","UN","623.28","623.28"
"1349",2039,35,"612.178","UN","612.178","612.178"
"1350",2039,36,"595.10199999999998","UN","595.10199999999998","595.10199999999998"
"1351",2039,37,"585.38800000000003","UN","585.38800000000003","585.38800000000003"
"1352",2039,38,"587.24149999999997","UN","587.24149999999997","587.24149999999997"
"1353",2039,39,"586.548","UN","586.548","586.548"
"1354",2039,40,"584.26350000000002","UN","584.26350000000002","584.26350000000002"
"1355",2039,41,"582.69949999999994","UN","582.69949999999994","582.69949999999994"
"1356",2039,42,"581.42049999999995","UN","581.42049999999995","581.42049999999995"
"1357",2039,43,"583.68399999999997","UN","583.68399999999997","583.68399999999997"
"1358",2039,44,"587.16300000000001","UN","587.16300000000001","587.16300000000001"
"1359",2039,45,"596.60400000000004","UN","596.60400000000004","596.60400000000004"
"1360",2039,46,"620.77650000000006","UN","620.77650000000006","620.77650000000006"
"1361",2039,47,"639.87850000000003","UN","639.87850000000003","639.87850000000003"
"1362",2039,48,"649.45749999999998","UN","649.45749999999998","649.45749999999998"
"1363",2039,49,"654.01900000000001","UN","654.01900000000001","654.01900000000001"
"1364",2039,50,"661.08299999999997","UN","661.08299999999997","661.08299999999997"
"1365",2039,51,"646.99249999999995","UN","646.99249999999995","646.99249999999995"
"1366",2039,52,"632.65099999999995","UN","632.65099999999995","632.65099999999995"
"1367",2039,53,"646.90750000000003","UN","646.90750000000003","646.90750000000003"
"1368",2039,54,"661.33100000000002","UN","661.33100000000002","661.33100000000002"
"1369",2039,55,"677.95500000000004","UN","677.95500000000004","677.95500000000004"
"1370",2039,56,"696.75800000000004","UN","696.75800000000004","696.75800000000004"
"1371",2039,57,"719.75750000000005","UN","719.75750000000005","719.75750000000005"
"1372",2039,58,"732.07399999999996","UN","732.07399999999996","732.07399999999996"
