year,age_mother,citizenship,asfr
2070,34,italiani,90.86430412318862
2070,35,italiani,86.21038487102778
2070,36,italiani,77.36908423661184
2070,37,italiani,65.89269691057895
2070,38,italiani,54.66176888533229
2070,39,italiani,43.815381686882375
2070,40,italiani,32.79068993687659
2070,41,italiani,23.313765832379605
2070,42,italiani,15.138204078838553
2070,43,italiani,9.174336923458489
2070,44,italiani,5.614409081400507
2070,45,italiani,3.4099446360681784
2070,46,italiani,2.214895231277221
2070,47,italiani,1.3721516016297006
2070,48,italiani,0.8636293083508413
2070,49,italiani,0.5729250806581547
2070,50,italiani,1.0430118699315265
2071,14,italiani,0.020713009696642287
2071,15,italiani,0.07680518796985761
2071,16,italiani,0.8763658295877212
2071,17,italiani,1.7715616482584913
2071,18,italiani,3.376992880978544
2071,19,italiani,6.09215321133237
2071,20,italiani,8.499682401599193
2071,21,italiani,11.118727452087427
2071,22,italiani,14.186847561069643
2071,23,italiani,17.94577779909716
2071,24,italiani,22.417967361759068
2071,25,italiani,29.3564566086916
2071,26,italiani,37.63100868245699
2071,27,italiani,47.86428275546145
2071,28,italiani,58.22171771085868
2071,29,italiani,70.18300607557578
2071,30,italiani,80.7526583455348
2071,31,italiani,88.99811555640972
2071,32,italiani,93.11582909768808
2071,33,italiani,93.14623776113605
2071,34,italiani,90.93661300109832
2071,35,italiani,86.27899020790171
2071,36,italiani,77.43065375744882
2071,37,italiani,65.94513364051404
2071,38,italiani,54.70526815835043
2071,39,italiani,43.85024951661525
2071,40,italiani,32.816784430397455
2071,41,italiani,23.332318687248808
2071,42,italiani,15.15025090581942
2071,43,italiani,9.181637766346158
2071,44,italiani,5.6188769703555765
2071,45,italiani,3.412658234909303
2071,46,italiani,2.216657822103252
2071,47,italiani,1.3732435457500378
2071,48,italiani,0.8643165756646602
2071,49,italiani,0.5733810085399393
2071,50,italiani,1.0438418880413773
2072,14,italiani,0.02067030936679012
2072,15,italiani,0.0766468523678035
2072,16,italiani,0.874559181952123
2072,17,italiani,1.7679095345462892
2072,18,italiani,3.3700311350981482
2072,19,italiani,6.079594102084427
2072,20,italiani,8.482160117416331
2072,21,italiani,11.095805948322699
2072,22,italiani,14.157601059508922
2072,23,italiani,17.90878217930564
2072,24,italiani,22.37175222378627
2072,25,italiani,29.295937620923006
2072,26,italiani,37.553431521680054
2072,27,italiani,47.76560947274065
2072,28,italiani,58.10169234577538
2072,29,italiani,70.0383222486798
2072,30,italiani,80.58618494556568
2072,31,italiani,88.81464396313876
2072,32,italiani,92.92386874643243
2072,33,italiani,92.95421472174485
2072,34,italiani,90.74914515226055
2072,35,italiani,86.10112415197136
2072,36,italiani,77.27102874377213
2072,37,italiani,65.80918628183292
2072,38,italiani,54.59249203217542
2072,39,italiani,43.7598512526313
2072,40,italiani,32.74913189991597
2072,41,italiani,23.28421859369636
2072,42,italiani,15.11901832685112
2072,43,italiani,9.162709616021889
2072,44,italiani,5.607293530597336
2072,45,italiani,3.4056229641090896
2072,46,italiani,2.212088132736065
2072,47,italiani,1.3704125736590824
2072,48,italiani,0.8625347678338284
2072,49,italiani,0.5721989708470012
2072,50,italiani,1.0416899847889929
2073,14,italiani,0.020696354760348885
2073,15,italiani,0.07674343038216876
2073,16,italiani,0.8756611605282624
2073,17,italiani,1.770137169304264
2073,18,italiani,3.3742775053706677
2073,19,italiani,6.087254627055609
2073,20,italiani,8.492847968989638
2073,21,italiani,11.109787095273505
2073,22,italiani,14.175440187356488
2073,23,italiani,17.93134794122731
2073,24,italiani,22.39994150150477
2073,25,italiani,29.33285164148604
2073,26,italiani,37.600750305647345
2073,27,italiani,47.825795998022684
2073,28,italiani,58.17490273739185
2073,29,italiani,70.12657325812495
2073,30,italiani,80.68772667215826
2073,31,italiani,88.92655386805379
2073,32,italiani,93.04095643435994
2073,33,italiani,93.07134064678125
2073,34,italiani,90.86349260389616
2073,35,italiani,86.20961491641019
2073,36,italiani,77.36839324464195
2073,37,italiani,65.89210841551159
2073,38,italiani,54.66128069494291
2073,39,italiani,43.81499036679371
2073,40,italiani,32.7903970795466
2073,41,italiani,23.313557614521827
2073,42,italiani,15.138068877839858
2073,43,italiani,9.17425498642633
2073,44,italiani,5.614358938483227
2073,45,italiani,3.409914181470137
2073,46,italiani,2.2148754497994636
2073,47,italiani,1.3721393467898308
2073,48,italiani,0.8636215951806142
2073,49,italiani,0.5729199637999938
2073,50,italiani,1.0430025546755204
2074,14,italiani,0.02067680295052772
2074,15,italiani,0.07667093099890872
2074,16,italiani,0.8748339249751093
2074,17,italiani,1.7684649238440189
2074,18,italiani,3.371089831365618
2074,19,italiani,6.081504008351042
2074,20,italiani,8.484824790499873
2074,21,italiani,11.09929169900901
2074,22,italiani,14.162048674025575
2074,23,italiani,17.914408228469014
2074,24,italiani,22.378780316295394
2074,25,italiani,29.305140948301286
2074,26,italiani,37.56522894318415
2074,27,italiani,47.780615052937094
2074,28,italiani,58.119945009431675
2074,29,italiani,70.06032480811385
2074,30,italiani,80.6115011191532
2074,31,italiani,88.84254510953507
2074,32,italiani,92.95306080699714
2074,33,italiani,92.98341631550657
2074,34,italiani,90.77765402277161
2074,35,italiani,86.12817284532476
2074,36,italiani,77.29530346006855
2074,37,italiani,65.82986025696513
2074,38,italiani,54.60964227952608
2074,39,italiani,43.77359842271044
2074,40,italiani,32.75942004928772
2074,41,italiani,23.291533337782656
2074,42,italiani,15.123767970883707
2074,43,italiani,9.16558808392961
2074,44,italiani,5.609055063501179
2074,45,italiani,3.406692841560061
2074,46,italiani,2.212783060870423
2074,47,italiani,1.3708430891702053
2074,48,italiani,0.8628057333835999
2074,49,italiani,0.5723787273211706
2074,50,italiani,1.0420172320026082
2075,14,italiani,0.020710991472264895
2075,15,italiani,0.07679770426251903
2075,16,italiani,0.8762804386712543
2075,17,italiani,1.771389031678046
2075,18,italiani,3.376663835153988
2075,19,italiani,6.091559607008229
2075,20,italiani,8.49885421359203
2075,21,italiani,11.11764407081556
2075,22,italiani,14.185465229771323
2075,23,italiani,17.94402920694393
2075,24,italiani,22.41578301052843
2075,25,italiani,29.353596188249124
2075,26,italiani,37.62734201014905
2075,27,italiani,47.85961897826643
2075,28,italiani,58.216044730847635
2075,29,italiani,70.1761676172438
2075,30,italiani,80.74479000645714
2075,31,italiani,88.98944380039799
2075,32,italiani,93.10675612186476
2075,33,italiani,93.13716182236786
2075,34,italiani,90.9277523626955
2075,35,italiani,86.27058339673114
2075,36,italiani,77.4231091062726
2075,37,italiani,65.93870810997875
2075,38,italiani,54.699937812476705
2075,39,italiani,43.845976856879886
2075,40,italiani,32.81358684418015
2075,41,italiani,23.330045243889042
2075,42,italiani,15.148774702884669
2075,43,italiani,9.180743130296845
2075,44,italiani,5.618329480896477
2075,45,italiani,3.4123257139409713
2075,46,italiani,2.216441836453729
2075,47,italiani,1.373109740299226
2075,48,italiani,0.8642323587976605
2075,49,italiani,0.573325139714215
2075,50,italiani,1.0437401786724618
2025,14,stranieri,0.05295376278546131
2025,15,stranieri,0.17885366718834383
2025,16,stranieri,1.8202433794536506
2025,17,stranieri,4.59133116101281
2025,18,stranieri,11.439602500328599
2025,19,stranieri,28.420749400521835
2025,20,stranieri,47.95810294640673
2025,21,stranieri,64.25340254809372
2025,22,stranieri,78.75602311926166
2025,23,stranieri,91.65826559409382
2025,24,stranieri,102.23324399736362
2025,25,stranieri,108.53459461000065
2025,26,stranieri,112.28673093179636
2025,27,stranieri,112.36913969582152
2025,28,stranieri,111.88828491809434
2025,29,stranieri,106.16830364211644
2025,30,stranieri,101.47806518325102
2025,31,stranieri,96.35246159740727
2025,32,stranieri,87.25772728855078
2025,33,stranieri,80.15987914630585
2025,34,stranieri,73.64322905112351
2025,35,stranieri,65.91364280744968
2025,36,stranieri,59.00091804198654
2025,37,stranieri,50.8474777513969
2025,38,stranieri,42.606260259172025
2025,39,stranieri,35.31264741717118
2025,40,stranieri,28.01416294562039
2025,41,stranieri,20.255159871833023
2025,42,stranieri,13.772349107091253
2025,43,stranieri,8.917296861304461
2025,44,stranieri,5.196062943632016
2025,45,stranieri,3.0370235873199296
2025,46,stranieri,1.7443598101404674
2025,47,stranieri,1.0221428478254106
2025,48,stranieri,0.6645999629509455
2025,49,stranieri,0.47498302480820914
2025,50,stranieri,0.9461250814555392
2026,14,stranieri,0.052335411832165266
2026,15,stranieri,0.17676515959626823
2026,16,stranieri,1.798988058401659
2026,17,stranieri,4.537717331683772
2026,18,stranieri,11.306020130742048
2026,19,stranieri,28.088875015005538
2026,20,stranieri,47.39808724373938
2026,21,stranieri,63.50310359617417
2026,22,stranieri,77.83637436510416
2026,23,stranieri,90.58795495087865
2026,24,stranieri,101.03944736122214
2026,25,stranieri,107.26721592881808
2026,26,stranieri,110.97553785576369
2026,27,stranieri,111.05698431729864
2026,28,stranieri,110.5817445703939
2026,29,stranieri,104.92855658140425
2026,30,stranieri,100.29308691081124
2026,31,stranieri,95.22733595293587
2026,32,stranieri,86.23880255094676
2026,33,stranieri,79.22383730378314
2026,34,stranieri,72.78328334580975
2026,35,stranieri,65.14395692071999
2026,36,stranieri,58.31195333017911
2026,37,stranieri,50.2537222808431
2026,38,stranieri,42.10873902060819
2026,39,stranieri,34.900295054558526
2026,40,stranieri,27.68703634588476
2026,41,stranieri,20.018636596487035
2026,42,stranieri,13.61152682078842
2026,43,stranieri,8.813167924568631
2026,44,stranieri,5.135387548616211
2026,45,stranieri,3.0015596970953533
2026,46,stranieri,1.7239905956644037
2026,47,stranieri,1.0102070953668318
2026,48,stranieri,0.6568393053690433
2026,49,stranieri,0.4694365595385072
2026,50,stranieri,0.9350770026169197
2027,14,stranieri,0.05082643974613513
2027,15,stranieri,0.17166853988361896
2027,16,stranieri,1.7471183459412851
2027,17,stranieri,4.40688261484301
2027,18,stranieri,10.980036858916542
2027,19,stranieri,27.27899644824163
2027,20,stranieri,46.031471637247364
2027,21,stranieri,61.67213662088396
2027,22,stranieri,75.59214025892392
2027,23,stranieri,87.97605813826164
2027,24,stranieri,98.12620563218141
2027,25,stranieri,104.17441071498247
2027,26,stranieri,107.77581164755969
2027,27,stranieri,107.85490978636899
2027,28,stranieri,107.39337249229965
2027,29,stranieri,101.90318126924397
2027,30,stranieri,97.40136478095506
2027,31,stranieri,92.48167318370398
2027,32,stranieri,83.75230361597391
2027,33,stranieri,76.93959887220308
2027,34,stranieri,70.68474357983528
2027,35,stranieri,63.26567968690062
2027,36,stranieri,56.63066131819854
2027,37,stranieri,48.80477095923914
2027,38,stranieri,40.894629691273096
2027,39,stranieri,33.89402474564357
2027,40,stranieri,26.88874387949846
2027,41,stranieri,19.441444925169854
2027,42,stranieri,13.219069528454726
2027,43,stranieri,8.55906035338302
2027,44,stranieri,4.987320375921374
2027,45,stranieri,2.9150165776489083
2027,46,stranieri,1.674283263776414
2027,47,stranieri,0.9810800807002297
2027,48,stranieri,0.637900843969564
2027,49,stranieri,0.4559014283585463
2027,50,stranieri,0.9081161926062404
2028,14,stranieri,0.05013042943777005
2028,15,stranieri,0.16931773439777797
2028,16,stranieri,1.7231935464711168
2028,17,stranieri,4.346535367563727
2028,18,stranieri,10.829677737203406
2028,19,stranieri,26.90544160504067
2028,20,stranieri,45.40112296579285
2028,21,stranieri,60.82760682415944
2028,22,stranieri,74.55699183785848
2028,23,stranieri,86.77132604096356
2028,24,stranieri,96.78247880453276
2028,25,stranieri,102.7478605948553
2028,26,stranieri,106.2999444360496
2028,27,stranieri,106.3779594157736
2028,28,stranieri,105.92274235023042
2028,29,stranieri,100.5077330542432
2028,30,stranieri,96.06756382470125
2028,31,stranieri,91.21524181073725
2028,32,stranieri,82.60541103492368
2028,33,stranieri,75.885998537338
2028,34,stranieri,69.71679637713063
2028,35,stranieri,62.39932812956664
2028,36,stranieri,55.85516879415263
2028,37,stranieri,48.13644510650007
2028,38,stranieri,40.33462423025587
2028,39,stranieri,33.42988461045452
2028,40,stranieri,26.52053310155306
2028,41,stranieri,19.17521643966081
2028,42,stranieri,13.038049399861146
2028,43,stranieri,8.441853752534561
2028,44,stranieri,4.919024693396721
2028,45,stranieri,2.8750987396647316
2028,46,stranieri,1.6513558579511787
2028,47,stranieri,0.9676453043729949
2028,48,stranieri,0.6291655171330752
2028,49,stranieri,0.44965837660593877
2028,50,stranieri,0.8956805737747001
2029,14,stranieri,0.048696407218878336
2029,15,stranieri,0.16447426116401626
2029,16,stranieri,1.6739001759413885
2029,17,stranieri,4.222199143793243
2029,18,stranieri,10.51988588676923
2029,19,stranieri,26.135789290000815
2029,20,stranieri,44.10238645334382
2029,21,stranieri,59.08758303648901
2029,22,stranieri,72.42422768506104
2029,23,stranieri,84.28916079919351
2029,24,stranieri,94.0139362932941
2029,25,stranieri,99.8086734247251
2029,26,stranieri,103.25914698232982
2029,27,stranieri,103.33493027930973
2029,28,stranieri,102.8927350728196
2029,29,stranieri,97.63262657726519
2029,30,stranieri,93.31947204522761
2029,31,stranieri,88.60595469859405
2029,32,stranieri,80.24241522273314
2029,33,stranieri,73.71521705340089
2029,34,stranieri,67.72249000162152
2029,35,stranieri,60.6143439595668
2029,36,stranieri,54.257385691372875
2029,37,stranieri,46.75946245154651
2029,38,stranieri,39.18081908664272
2029,39,stranieri,32.47359523005159
2029,40,stranieri,25.761891411246168
2029,41,stranieri,18.626693581689572
2029,42,stranieri,12.665085259316166
2029,43,stranieri,8.200367573669952
2029,44,stranieri,4.778311940988237
2029,45,stranieri,2.792854172434266
2029,46,stranieri,1.6041174636633615
2029,47,stranieri,0.9399650135388689
2029,48,stranieri,0.6111677193673622
2029,49,stranieri,0.43679552842778485
2029,50,stranieri,0.8700588933257617
2030,14,stranieri,0.047945710863409964
2030,15,stranieri,0.16193875114437126
2030,16,stranieri,1.6480955871993692
2030,17,stranieri,4.157110368453807
2030,18,stranieri,10.35771293713776
2030,19,stranieri,25.732883965197168
2030,20,stranieri,43.422510818388396
2030,21,stranieri,58.176697906102405
2030,22,stranieri,71.30774688337863
2030,23,stranieri,82.9897720058266
2030,24,stranieri,92.564631850332
2030,25,stranieri,98.27003820165207
2030,26,stranieri,101.66731978735852
2030,27,stranieri,101.74193482063896
2030,28,stranieri,101.30655642772659
2030,29,stranieri,96.1275369591148
2030,30,stranieri,91.88087335675134
2030,31,stranieri,87.24001887162315
2030,32,stranieri,79.0054104393837
2030,33,stranieri,72.5788345573408
2030,34,stranieri,66.67849046796083
2030,35,stranieri,59.679922516624856
2030,36,stranieri,53.42096214347785
2030,37,stranieri,46.0386257399538
2030,38,stranieri,38.57681358043762
2030,39,stranieri,31.97298725955836
2030,40,stranieri,25.364750038876153
2030,41,stranieri,18.339547326251253
2030,42,stranieri,12.46984224471079
2030,43,stranieri,8.073951963101695
2030,44,stranieri,4.704650215940064
2030,45,stranieri,2.74979996025846
2030,46,stranieri,1.5793886345260773
2030,47,stranieri,0.9254746568528041
2030,48,stranieri,0.6017460514104883
2030,49,stranieri,0.4300619554600342
2030,50,stranieri,0.8566461986822587
2031,14,stranieri,0.046539711705478944
2031,15,stranieri,0.15718992703382612
2031,16,stranieri,1.5997654870493567
2031,17,stranieri,4.035203871037936
2031,18,stranieri,10.053974909158688
2031,19,stranieri,24.97827187300656
2031,20,stranieri,42.14915367034584
2031,21,stranieri,56.47067693375281
2031,22,stranieri,69.21666031345352
2031,23,stranieri,80.55611219651658
2031,24,stranieri,89.85019103608425
2031,25,stranieri,95.38828739489085
2031,26,stranieri,98.68594432256761
2031,27,stranieri,98.75837128371245
2031,28,stranieri,98.33576028214318
2031,29,stranieri,93.30861460746722
2031,30,stranieri,89.18648363464281
2031,31,stranieri,84.68172135423258
2031,32,stranieri,76.6885913006244
2031,33,stranieri,70.45047357502168
2031,34,stranieri,64.72315599149131
2031,35,stranieri,57.92981975888685
2031,36,stranieri,51.85440224819188
2031,37,stranieri,44.688551502717374
2031,38,stranieri,37.44555561318638
2031,39,stranieri,31.035385285284885
2031,40,stranieri,24.620933406406387
2031,41,stranieri,17.801743471991923
2031,42,stranieri,12.104166413028084
2031,43,stranieri,7.83718480589682
2031,44,stranieri,4.56668721314267
2031,45,stranieri,2.6691625818782247
2031,46,stranieri,1.533073353133844
2031,47,stranieri,0.8983352826566741
2031,48,stranieri,0.5840999590627964
2031,49,stranieri,0.41745046766798577
2031,50,stranieri,0.8315252063702802
2032,14,stranieri,0.04560104801459819
2032,15,stranieri,0.15401954905614137
2032,16,stranieri,1.5674996710056226
2032,17,stranieri,3.9538174760594975
2032,18,stranieri,9.851195372061934
2032,19,stranieri,24.474482829006547
2032,20,stranieri,41.29904354499564
2032,21,stranieri,55.331714699250384
2032,22,stranieri,67.82062317743883
2032,23,stranieri,78.93136862105338
2032,24,stranieri,88.0379943366719
2032,25,stranieri,93.46439232481586
2032,26,stranieri,96.69553850909608
2032,27,stranieri,96.7665046842546
2032,28,stranieri,96.35241736252783
2032,29,stranieri,91.42666464755581
2032,30,stranieri,87.38767331035551
2032,31,stranieri,82.97376799131688
2032,32,stranieri,75.14185210691737
2032,33,stranieri,69.02955154678226
2032,34,stranieri,63.417748754057314
2032,35,stranieri,56.76142793963688
2032,36,stranieri,50.80854607893304
2032,37,stranieri,43.78722403083454
2032,38,stranieri,36.690312786127436
2032,39,stranieri,30.40942976832447
2032,40,stranieri,24.12435155453673
2032,41,stranieri,17.442698483976553
2032,42,stranieri,11.860036376465132
2032,43,stranieri,7.679115910615038
2032,44,stranieri,4.474581282153806
2032,45,stranieri,2.6153279982752573
2032,46,stranieri,1.5021526568229098
2032,47,stranieri,0.880216676391916
2032,48,stranieri,0.572319193705098
2032,49,stranieri,0.40903087110449876
2032,50,stranieri,0.8147540986287592
2033,14,stranieri,0.04419526268505488
2033,15,stranieri,0.14927144716039795
2033,16,stranieri,1.5191769210359674
2033,17,stranieri,3.8319295185336735
2033,18,stranieri,9.547503537434004
2033,19,stranieri,23.71998550038895
2033,20,stranieri,40.02588005276319
2033,21,stranieri,53.62595318346721
2033,22,stranieri,65.72985462596154
2033,23,stranieri,76.49807892971272
2033,24,stranieri,85.32396634237469
2033,25,stranieri,90.58307978298909
2033,26,stranieri,93.71461646044357
2033,27,stranieri,93.78339489623478
2033,28,stranieri,93.38207302414959
2033,29,stranieri,88.60817100571089
2033,30,stranieri,84.69369335876988
2033,31,stranieri,80.41585954715606
2033,32,stranieri,72.82538531666287
2033,33,stranieri,66.90151425171055
2033,34,stranieri,61.462711650467554
2033,35,stranieri,55.01159134254975
2033,36,stranieri,49.24222443057259
2033,37,stranieri,42.43735511676336
2033,38,stranieri,35.559226863835
2033,39,stranieri,29.47197038725053
2033,40,stranieri,23.38064804383548
2033,41,stranieri,16.904976420471087
2033,42,stranieri,11.494416157812541
2033,43,stranieri,7.442384761639045
2033,44,stranieri,4.336639261165884
2033,45,stranieri,2.534702883458987
2033,46,stranieri,1.4558444191916138
2033,47,stranieri,0.8530814296297143
2033,48,stranieri,0.5546757850257816
2033,49,stranieri,0.39642130130371367
2033,50,stranieri,0.7896369267893987
2034,14,stranieri,0.04375588176102941
2034,15,stranieri,0.14778741872840645
2034,16,stranieri,1.5040735520599828
2034,17,stranieri,3.793833201635366
2034,18,stranieri,9.45258406707564
2034,19,stranieri,23.48416590086984
2034,20,stranieri,39.6279503405259
2034,21,stranieri,53.092814122174424
2034,22,stranieri,65.07638087092532
2034,23,stranieri,75.73754952985746
2034,24,stranieri,84.47569164288505
2034,25,stranieri,89.6825199745827
2034,26,stranieri,92.78292350799944
2034,27,stranieri,92.85101816161956
2034,28,stranieri,92.45368615551266
2034,29,stranieri,87.72724536600738
2034,30,stranieri,83.85168471380962
2034,31,stranieri,79.61638031505095
2034,32,stranieri,72.10136914051812
2034,33,stranieri,66.23639207877322
2034,34,stranieri,60.85166102202032
2034,35,stranieri,54.4646765293389
2034,36,stranieri,48.75266756956787
2034,37,stranieri,42.01545097655545
2034,38,stranieri,35.205703770909786
2034,39,stranieri,29.17896564432408
2034,40,stranieri,23.148202072985107
2034,41,stranieri,16.736910349381365
2034,42,stranieri,11.380140851236282
2034,43,stranieri,7.368393983106398
2034,44,stranieri,4.293525215678367
2034,45,stranieri,2.5095033478662088
2034,46,stranieri,1.441370689943749
2034,47,stranieri,0.8446002557652037
2034,48,stranieri,0.5491613035145857
2034,49,stranieri,0.39248015587119417
2034,50,stranieri,0.7817865061456792
2035,14,stranieri,0.041962230663679344
2035,15,stranieri,0.14172928311078925
2035,16,stranieri,1.4424182255399642
2035,17,stranieri,3.6383155246647467
2035,18,stranieri,9.065101582382477
2035,19,stranieri,22.52149760935887
2035,20,stranieri,38.00351235062979
2035,21,stranieri,50.91642136127121
2035,22,stranieri,62.40875500526021
2035,23,stranieri,72.63289860391443
2035,24,stranieri,81.01284479998094
2035,25,stranieri,86.00623363566137
2035,26,stranieri,88.97954471942045
2035,27,stranieri,89.0448480214491
2035,28,stranieri,88.66380353967224
2035,29,stranieri,84.13111009035215
2035,30,stranieri,80.41441730544193
2035,31,stranieri,76.35272747178182
2035,32,stranieri,69.14577335146208
2035,33,stranieri,63.52121476877298
2035,34,stranieri,58.357215837169065
2035,35,stranieri,52.232048071359294
2035,36,stranieri,46.75418708727577
2035,37,stranieri,40.293144015371645
2035,38,stranieri,33.762543522270605
2035,39,stranieri,27.982854821250807
2035,40,stranieri,22.199305687428325
2035,41,stranieri,16.050827098257066
2035,42,stranieri,10.913643518665145
2035,43,stranieri,7.066347094286131
2035,44,stranieri,4.117524049557187
2035,45,stranieri,2.4066332135540534
2035,46,stranieri,1.3822856934665806
2035,47,stranieri,0.8099782092058622
2035,48,stranieri,0.5266499579530752
2035,49,stranieri,0.376391519693978
2035,50,stranieri,0.7497393351550453
2036,14,stranieri,0.04106501027282513
2036,15,stranieri,0.13869888170512193
2036,16,stranieri,1.4115769898948252
2036,17,stranieri,3.5605224515735165
2036,18,stranieri,8.871275042271531
2036,19,stranieri,22.039951548339257
2036,20,stranieri,37.190935762927595
2036,21,stranieri,49.82774588448825
2036,22,stranieri,61.07435483937459
2036,23,stranieri,71.07988970415913
2036,24,stranieri,79.28065909092699
2036,25,stranieri,84.16728119347677
2036,26,stranieri,87.07701807513769
2036,27,stranieri,87.14092508690142
2036,28,stranieri,86.76802795271468
2036,29,stranieri,82.33225082371168
2036,30,stranieri,78.69502694453931
2036,31,stranieri,74.72018261176052
2036,32,stranieri,67.66732483213649
2036,33,stranieri,62.16302841306756
2036,34,stranieri,57.10944413451007
2036,35,stranieri,51.11524236669345
2036,36,stranieri,45.754506914199894
2036,37,stranieri,39.431611397814486
2036,38,stranieri,33.04064571044851
2036,39,stranieri,27.3845361059955
2036,40,stranieri,21.72464861103971
2036,41,stranieri,15.707634442984412
2036,42,stranieri,10.680292160822871
2036,43,stranieri,6.915257159323864
2036,44,stranieri,4.029484722794395
2036,45,stranieri,2.355175501264781
2036,46,stranieri,1.3527301886578778
2036,47,stranieri,0.7926595644638393
2036,48,stranieri,0.515389329677491
2036,49,stranieri,0.3683436599621943
2036,50,stranieri,0.7337086950130085
2037,14,stranieri,0.03945870278175871
2037,15,stranieri,0.1332735073729278
2037,16,stranieri,1.3563614504849757
2037,17,stranieri,3.421248314100392
2037,18,stranieri,8.524264400826707
2037,19,stranieri,21.177832215125154
2037,20,stranieri,35.73616737692542
2037,21,stranieri,47.878673402941274
2037,22,stranieri,58.68535766054138
2037,23,stranieri,68.2995139405246
2037,24,stranieri,76.17950032465943
2037,25,stranieri,80.87497629971071
2037,26,stranieri,83.67089530773684
2037,27,stranieri,83.73230251952376
2037,28,stranieri,83.37399170727049
2037,29,stranieri,79.1117253599203
2037,30,stranieri,75.61677588723133
2037,31,stranieri,71.79741239288765
2037,32,stranieri,65.02043566649041
2037,33,stranieri,59.7314464520772
2037,34,stranieri,54.87553922825442
2037,35,stranieri,49.11580790470746
2037,36,stranieri,43.964764096213415
2037,37,stranieri,37.88919627719672
2037,38,stranieri,31.748220934178907
2037,39,stranieri,26.313356890546757
2037,40,stranieri,20.874862733163244
2037,41,stranieri,15.093211343974605
2037,42,stranieri,10.262519629153479
2037,43,stranieri,6.644758520607502
2037,44,stranieri,3.871866559487966
2037,45,stranieri,2.2630499660384755
2037,46,stranieri,1.2998165129763994
2037,47,stranieri,0.7616537279182123
2037,48,stranieri,0.49522925336004997
2037,49,stranieri,0.3539354526744529
2037,50,stranieri,0.7050087929496726
2038,14,stranieri,0.03914209821128115
2038,15,stranieri,0.13220416148512157
2038,16,stranieri,1.3454784207812818
2038,17,stranieri,3.3937972633404683
2038,18,stranieri,8.455868308735496
2038,19,stranieri,21.007907762484123
2038,20,stranieri,35.44943129273474
2038,21,stranieri,47.49450956178274
2038,22,stranieri,58.214484287987766
2038,23,stranieri,67.7514995165694
2038,24,stranieri,75.56825929849389
2038,25,stranieri,80.22606020950438
2038,26,stranieri,82.99954561798918
2038,27,stranieri,83.06046011707798
2038,28,stranieri,82.7050242812637
2038,29,stranieri,78.47695705631314
2038,30,stranieri,75.01004998995369
2038,31,stranieri,71.22133190089139
2038,32,stranieri,64.49873156434823
2038,33,stranieri,59.25217958279975
2038,34,stranieri,54.435234674321705
2038,35,stranieri,48.72171767443976
2038,36,stranieri,43.61200426703668
2038,37,stranieri,37.585184947188495
2038,38,stranieri,31.49348291331982
2038,39,stranieri,26.102226557595078
2038,40,stranieri,20.70736921504216
2038,41,stranieri,14.972108029425321
2038,42,stranieri,10.180176308411884
2038,43,stranieri,6.591443009223875
2038,44,stranieri,3.840799885659555
2038,45,stranieri,2.244891944817411
2038,46,stranieri,1.2893871825681842
2038,47,stranieri,0.7555424512066106
2038,48,stranieri,0.49125568519904944
2038,49,stranieri,0.3510955827833784
2038,50,stranieri,0.6993520178826038
2039,14,stranieri,0.03767451606194238
2039,15,stranieri,0.12724733810747377
2039,16,stranieri,1.2950314543973993
2039,17,stranieri,3.266551241543973
2039,18,stranieri,8.138826505813368
2039,19,stranieri,20.220243538130116
2039,20,stranieri,34.120300894854466
2039,21,stranieri,45.71376459383968
2039,22,stranieri,56.03180778677276
2039,23,stranieri,65.21124501246122
2039,24,stranieri,72.73492553584163
2039,25,stranieri,77.21808824950065
2039,26,stranieri,79.88758542375813
2039,27,stranieri,79.94621601279651
2039,28,stranieri,79.6041067821392
2039,29,stranieri,75.53456544795841
2039,30,stranieri,72.19764556053202
2039,31,stranieri,68.55098053685144
2039,32,stranieri,62.08043537113216
2039,33,stranieri,57.03059604387566
2039,34,stranieri,52.39425623029754
2039,35,stranieri,46.89496013175077
2039,36,stranieri,41.97682879397677
2039,37,stranieri,36.1759772391512
2039,38,stranieri,30.312675663421988
2039,39,stranieri,25.123557464611135
2039,40,stranieri,19.930973293297615
2039,41,stranieri,14.410748279026874
2039,42,stranieri,9.798483815927135
2039,43,stranieri,6.344305412089831
2039,44,stranieri,3.696794080938749
2039,45,stranieri,2.1607226361711285
2039,46,stranieri,1.2410432843308152
2039,47,stranieri,0.7272143680141029
2039,48,stranieri,0.4728366911413542
2039,49,stranieri,0.3379317097783264
2039,50,stranieri,0.6731307220284957
2040,14,stranieri,0.03671999171837039
2040,15,stranieri,0.1240233900764328
2040,16,stranieri,1.2622204410619826
2040,17,stranieri,3.1837896561143793
2040,18,stranieri,7.932620591578532
2040,19,stranieri,19.707941942580323
2040,20,stranieri,33.25582641134439
2040,21,stranieri,44.55555725099293
2040,22,stranieri,54.61218173347758
2040,23,stranieri,63.55904805426563
2040,24,stranieri,70.89210804781581
2040,25,stranieri,75.2616850172188
2040,26,stranieri,77.86354761234229
2040,27,stranieri,77.92069273241214
2040,28,stranieri,77.5872512066906
2040,29,stranieri,73.62081607470392
2040,30,stranieri,70.3684406379577
2040,31,stranieri,66.81416779078796
2040,32,stranieri,60.50756083907803
2040,33,stranieri,55.585664616945124
2040,34,stranieri,51.06679145402965
