"","sex","age","year","qx"
"5248","Femmine","98 anni",2017,287.51649
"5249","Femmine","98 anni",2018,261.65058
"5250","Femmine","98 anni",2019,277.15471
"5251","Femmine","98 anni",2020,317.79538
"5252","Femmine","98 anni",2021,298.1074
"5253","Femmine","98 anni",2022,325.98365
"5254","Femmine","98 anni",2023,298.73343
"5255","Femmine","98 anni",2024,287.71509
"5256","Femmine","98 anni",2025,276.45499
"5257","Femmine","99 anni",2002,321.31132
"5258","Femmine","99 anni",2003,351.57941
"5259","Femmine","99 anni",2004,312.34535
"5260","Femmine","99 anni",2005,343.3393
"5261","Femmine","99 anni",2006,327.07672
"5262","Femmine","99 anni",2007,334.73898
"5263","Femmine","99 anni",2008,333.91503
"5264","Femmine","99 anni",2009,329.49007
"5265","Femmine","99 anni",2010,317.07696
"5266","Femmine","99 anni",2011,306.5057
"5267","Femmine","99 anni",2012,336.44901
"5268","Femmine","99 anni",2013,329.28089
"5269","Femmine","99 anni",2014,326.97953
"5270","Femmine","99 anni",2015,370.45863
"5271","Femmine","99 anni",2016,320.63522
"5272","Femmine","99 anni",2017,316.10144
"5273","Femmine","99 anni",2018,277.92859
"5274","Femmine","99 anni",2019,299.09395
"5275","Femmine","99 anni",2020,343.12388
"5276","Femmine","99 anni",2021,325.60722
"5277","Femmine","99 anni",2022,354.03567
"5278","Femmine","99 anni",2023,323.56432
"5279","Femmine","99 anni",2024,314.94684
"5280","Femmine","99 anni",2025,302.14961
"5281","Femmine","100 anni",2002,352.2535
"5282","Femmine","100 anni",2003,383.18193
"5283","Femmine","100 anni",2004,342.68059
"5284","Femmine","100 anni",2005,374.59151
"5285","Femmine","100 anni",2006,357.47524
"5286","Femmine","100 anni",2007,365.9601
"5287","Femmine","100 anni",2008,365.93968
"5288","Femmine","100 anni",2009,361.23121
"5289","Femmine","100 anni",2010,349.19067
"5290","Femmine","100 anni",2011,339.49173
"5291","Femmine","100 anni",2012,369.30566
"5292","Femmine","100 anni",2013,360.88494
"5293","Femmine","100 anni",2014,356.0379
"5294","Femmine","100 anni",2015,398.02094
"5295","Femmine","100 anni",2016,347.99058
"5296","Femmine","100 anni",2017,345.99478
"5297","Femmine","100 anni",2018,310.72244
"5298","Femmine","100 anni",2019,330.0817
"5299","Femmine","100 anni",2020,375.49917
"5300","Femmine","100 anni",2021,355.88208
"5301","Femmine","100 anni",2022,385.52018
"5302","Femmine","100 anni",2023,354.59957
"5303","Femmine","100 anni",2024,344.47652
"5304","Femmine","100 anni",2025,331.74464
"5305","Femmine","101 anni",2002,388.25026
"5306","Femmine","101 anni",2003,417.8539
"5307","Femmine","101 anni",2004,378.03356
"5308","Femmine","101 anni",2005,410.41354
"5309","Femmine","101 anni",2006,389.38562
"5310","Femmine","101 anni",2007,399.35991
"5311","Femmine","101 anni",2008,402.64897
"5312","Femmine","101 anni",2009,395.19973
"5313","Femmine","101 anni",2010,388.44359
"5314","Femmine","101 anni",2011,388.85503
"5315","Femmine","101 anni",2012,420.13775
"5316","Femmine","101 anni",2013,408.70751
"5317","Femmine","101 anni",2014,387.84756
"5318","Femmine","101 anni",2015,400.7208
"5319","Femmine","101 anni",2016,362.37005
"5320","Femmine","101 anni",2017,375.09217
"5321","Femmine","101 anni",2018,366.63344
"5322","Femmine","101 anni",2019,373.43496
"5323","Femmine","101 anni",2020,417.24531
"5324","Femmine","101 anni",2021,388.7535
"5325","Femmine","101 anni",2022,421.21692
"5326","Femmine","101 anni",2023,394.31622
"5327","Femmine","101 anni",2024,376.10078
"5328","Femmine","101 anni",2025,365.56943
"5329","Femmine","102 anni",2002,419.89189
"5330","Femmine","102 anni",2003,450.5076
"5331","Femmine","102 anni",2004,409.4138
"5332","Femmine","102 anni",2005,442.86735
"5333","Femmine","102 anni",2006,421.22029
"5334","Femmine","102 anni",2007,431.57964
"5335","Femmine","102 anni",2008,434.96758
"5336","Femmine","102 anni",2009,427.28619
"5337","Femmine","102 anni",2010,420.30028
"5338","Femmine","102 anni",2011,420.58231
"5339","Femmine","102 anni",2012,452.81859
"5340","Femmine","102 anni",2013,441.03288
"5341","Femmine","102 anni",2014,419.50142
"5342","Femmine","102 anni",2015,432.7721
"5343","Femmine","102 anni",2016,393.13246
"5344","Femmine","102 anni",2017,406.21617
"5345","Femmine","102 anni",2018,397.49701
"5346","Femmine","102 anni",2019,404.51341
"5347","Femmine","102 anni",2020,449.82027
"5348","Femmine","102 anni",2021,420.37212
"5349","Femmine","102 anni",2022,453.88857
"5350","Femmine","102 anni",2023,426.32819
"5351","Femmine","102 anni",2024,407.33359
"5352","Femmine","102 anni",2025,396.42681
"5353","Femmine","103 anni",2002,452.21789
"5354","Femmine","103 anni",2003,483.68686
"5355","Femmine","103 anni",2004,441.54921
"5356","Femmine","103 anni",2005,475.89392
"5357","Femmine","103 anni",2006,453.75681
"5358","Femmine","103 anni",2007,464.45318
"5359","Femmine","103 anni",2008,467.92009
"5360","Femmine","103 anni",2009,460.05058
"5361","Femmine","103 anni",2010,452.87246
"5362","Femmine","103 anni",2011,453.00063
"5363","Femmine","103 anni",2012,486.00562
"5364","Femmine","103 anni",2013,473.92961
"5365","Femmine","103 anni",2014,451.84586
"5366","Femmine","103 anni",2015,465.43753
"5367","Femmine","103 anni",2016,424.72715
"5368","Femmine","103 anni",2017,438.08755
"5369","Femmine","103 anni",2018,429.16091
"5370","Femmine","103 anni",2019,436.3504
"5371","Femmine","103 anni",2020,482.91545
"5372","Femmine","103 anni",2021,452.66613
"5373","Femmine","103 anni",2022,487.0541
"5374","Femmine","103 anni",2023,459.01616
"5375","Femmine","103 anni",2024,439.31974
"5376","Femmine","103 anni",2025,428.09552
"5377","Femmine","104 anni",2002,484.96555
"5378","Femmine","104 anni",2003,517.10574
"5379","Femmine","104 anni",2004,474.18591
"5380","Femmine","104 anni",2005,509.21308
"5381","Femmine","104 anni",2006,486.73204
"5382","Femmine","104 anni",2007,497.70939
"5383","Femmine","104 anni",2008,501.2327
"5384","Femmine","104 anni",2009,493.22514
"5385","Femmine","104 anni",2010,485.89793
"5386","Femmine","104 anni",2011,485.84697
"5387","Femmine","104 anni",2012,519.41112
"5388","Femmine","104 anni",2013,507.11871
"5389","Femmine","104 anni",2014,484.61861
"5390","Femmine","104 anni",2015,498.44436
"5391","Femmine","104 anni",2016,456.91356
"5392","Femmine","104 anni",2017,470.45438
"5393","Femmine","104 anni",2018,461.38063
"5394","Femmine","104 anni",2019,468.69544
"5395","Femmine","104 anni",2020,516.24526
"5396","Femmine","104 anni",2021,485.37231
"5397","Femmine","104 anni",2022,520.42489
"5398","Femmine","104 anni",2023,492.11295
"5399","Femmine","104 anni",2024,471.80672
"5400","Femmine","104 anni",2025,460.33208
"5401","Femmine","105 anni",2002,517.85808
"5402","Femmine","105 anni",2003,550.46681
"5403","Femmine","105 anni",2004,507.0548
"5404","Femmine","105 anni",2005,542.53238
"5405","Femmine","105 anni",2006,519.86841
"5406","Femmine","105 anni",2007,531.06349
"5407","Femmine","105 anni",2008,534.6183
"5408","Femmine","105 anni",2009,526.52808
"5409","Femmine","105 anni",2010,519.09984
"5410","Femmine","105 anni",2011,518.84413
"5411","Femmine","105 anni",2012,552.7362
"5412","Femmine","105 anni",2013,540.30893
"5413","Femmine","105 anni",2014,517.54317
"5414","Femmine","105 anni",2015,531.50696
"5415","Femmine","105 anni",2016,489.43473
"5416","Femmine","105 anni",2017,503.04964
"5417","Femmine","105 anni",2018,493.89573
"5418","Femmine","105 anni",2019,501.2828
"5419","Femmine","105 anni",2020,549.51274
"5420","Femmine","105 anni",2021,518.21349
"5421","Femmine","105 anni",2022,553.70142
"5422","Femmine","105 anni",2023,525.33741
"5423","Femmine","105 anni",2024,504.52679
"5424","Femmine","105 anni",2025,492.87696
"5425","Femmine","106 anni",2002,550.61561
"5426","Femmine","106 anni",2003,583.47308
"5427","Femmine","106 anni",2004,539.88225
"5428","Femmine","106 anni",2005,575.55877
"5429","Femmine","106 anni",2006,552.88502
"5430","Femmine","106 anni",2007,564.22842
"5431","Femmine","106 anni",2008,567.78791
"5432","Femmine","106 anni",2009,559.67484
"5433","Femmine","106 anni",2010,552.19777
"5434","Femmine","106 anni",2011,551.71174
"5435","Femmine","106 anni",2012,585.68281
"5436","Femmine","106 anni",2013,573.20843
"5437","Femmine","106 anni",2014,550.33987
"5438","Femmine","106 anni",2015,564.3381
"5439","Femmine","106 anni",2016,522.02755
"5440","Femmine","106 anni",2017,535.60185
"5441","Femmine","106 anni",2018,526.44025
"5442","Femmine","106 anni",2019,533.84205
"5443","Femmine","106 anni",2020,582.42145
"5444","Femmine","106 anni",2021,550.90959
"5445","Femmine","106 anni",2022,586.58521
"5446","Femmine","106 anni",2023,558.40561
"5447","Femmine","106 anni",2024,537.20773
"5448","Femmine","106 anni",2025,525.46488
"5449","Femmine","107 anni",2002,582.95924
"5450","Femmine","107 anni",2003,615.83223
"5451","Femmine","107 anni",2004,572.39404
"5452","Femmine","107 anni",2005,608.00281
"5453","Femmine","107 anni",2006,585.50165
"5454","Femmine","107 anni",2007,596.91896
"5455","Femmine","107 anni",2008,600.45487
"5456","Femmine","107 anni",2009,592.38209
"5457","Femmine","107 anni",2010,584.91169
"5458","Femmine","107 anni",2011,584.17026
"5459","Femmine","107 anni",2012,617.95797
"5460","Femmine","107 anni",2013,605.52894
"5461","Femmine","107 anni",2014,582.72986
"5462","Femmine","107 anni",2015,596.65316
"5463","Femmine","107 anni",2016,554.42648
"5464","Femmine","107 anni",2017,567.83898
"5465","Femmine","107 anni",2018,558.74648
"5466","Femmine","107 anni",2019,566.10195
"5467","Femmine","107 anni",2020,614.67967
"5468","Femmine","107 anni",2021,583.18165
"5469","Femmine","107 anni",2022,618.78315
"5470","Femmine","107 anni",2023,591.03488
"5471","Femmine","107 anni",2024,569.57664
"5472","Femmine","107 anni",2025,557.82859
"5473","Femmine","108 anni",2002,614.62703
"5474","Femmine","108 anni",2003,647.27346
"5475","Femmine","108 anni",2004,604.33112
"5476","Femmine","108 anni",2005,639.59536
"5477","Femmine","108 anni",2006,617.45487
"5478","Femmine","108 anni",2007,628.86813
"5479","Femmine","108 anni",2008,632.35127
"5480","Femmine","108 anni",2009,624.38414
"5481","Femmine","108 anni",2010,616.97811
"5482","Femmine","108 anni",2011,615.95709
"5483","Femmine","108 anni",2012,649.29074
"5484","Femmine","108 anni",2013,637.00238
"5485","Femmine","108 anni",2014,614.45116
"5486","Femmine","108 anni",2015,628.18646
"5487","Femmine","108 anni",2016,586.37887
"5488","Femmine","108 anni",2017,599.50406
"5489","Femmine","108 anni",2018,590.5604
"5490","Femmine","108 anni",2019,597.80608
"5491","Femmine","108 anni",2020,646.0173
"5492","Femmine","108 anni",2021,614.76788
"5493","Femmine","108 anni",2022,650.0244
"5494","Femmine","108 anni",2023,622.96013
"5495","Femmine","108 anni",2024,601.37572
"5496","Femmine","108 anni",2025,589.71429
"5497","Femmine","109 anni",2002,645.3801
"5498","Femmine","109 anni",2003,677.55356
"5499","Femmine","109 anni",2004,635.45567
"5500","Femmine","109 anni",2005,670.09358
"5501","Femmine","109 anni",2006,648.50415
"5502","Femmine","109 anni",2007,659.83332
"5503","Femmine","109 anni",2008,663.23413
"5504","Femmine","109 anni",2009,655.43896
"5505","Femmine","109 anni",2010,648.15616
"5506","Femmine","109 anni",2011,646.83263
"5507","Femmine","109 anni",2012,679.43814
"5508","Femmine","109 anni",2013,667.38688
"5509","Femmine","109 anni",2014,645.26471
"5510","Femmine","109 anni",2015,658.69733
"5511","Femmine","109 anni",2016,617.65092
"5512","Femmine","109 anni",2017,630.36124
"5513","Femmine","109 anni",2018,621.64763
"5514","Femmine","109 anni",2019,628.7188
"5515","Femmine","109 anni",2020,676.19178
"5516","Femmine","109 anni",2021,645.42968
"5517","Femmine","109 anni",2022,680.06633
"5518","Femmine","109 anni",2023,653.9399
"5519","Femmine","109 anni",2024,632.36824
"5520","Femmine","109 anni",2025,620.88758
"5521","Femmine","110 anni",2002,675.00458
"5522","Femmine","110 anni",2003,706.45857
"5523","Femmine","110 anni",2004,665.55322
"5524","Femmine","110 anni",2005,699.28281
"5525","Femmine","110 anni",2006,678.4339
"5526","Femmine","110 anni",2007,689.59823
"5527","Femmine","110 anni",2008,692.88725
"5528","Femmine","110 anni",2009,685.3302
"5529","Femmine","110 anni",2010,678.22967
"5530","Femmine","110 anni",2011,676.58227
"5531","Femmine","110 anni",2012,708.18687
"5532","Femmine","110 anni",2013,696.46856
"5533","Femmine","110 anni",2014,674.95635
"5534","Femmine","110 anni",2015,687.97193
"5535","Femmine","110 anni",2016,648.03001
"5536","Femmine","110 anni",2017,660.19785
"5537","Femmine","110 anni",2018,651.79567
"5538","Femmine","110 anni",2019,658.6274
"5539","Femmine","110 anni",2020,704.98984
"5540","Femmine","110 anni",2021,674.95362
"5541","Femmine","110 anni",2022,708.69624
"5542","Femmine","110 anni",2023,683.75837
"5543","Femmine","110 anni",2024,662.34071
"5544","Femmine","110 anni",2025,651.13574
"5545","Femmine","111 anni",2002,703.32267
"5546","Femmine","111 anni",2003,733.81489
"5547","Femmine","111 anni",2004,694.44375
"5548","Femmine","111 anni",2005,726.98759
"5549","Femmine","111 anni",2006,707.06456
"5550","Femmine","111 anni",2007,717.98403
"5551","Femmine","111 anni",2008,721.13243
"5552","Femmine","111 anni",2009,713.87841
"5553","Femmine","111 anni",2010,707.01833
"5554","Femmine","111 anni",2011,705.02751
"5555","Femmine","111 anni",2012,735.36435
"5556","Femmine","111 anni",2013,724.07263
"5557","Femmine","111 anni",2014,703.34793
"5558","Femmine","111 anni",2015,715.83437
"5559","Femmine","111 anni",2016,677.33558
"5560","Femmine","111 anni",2017,688.83542
"5561","Femmine","111 anni",2018,680.82489
"5562","Femmine","111 anni",2019,687.35311
"5563","Femmine","111 anni",2020,732.23855
"5564","Femmine","111 anni",2021,703.16246
"5565","Femmine","111 anni",2022,735.74232
"5566","Femmine","111 anni",2023,712.23651
"5567","Femmine","111 anni",2024,691.11386
"5568","Femmine","111 anni",2025,680.27865
"5569","Femmine","112 anni",2002,730.1947
"5570","Femmine","112 anni",2003,759.49077
"5571","Femmine","112 anni",2004,721.98392
"5572","Femmine","112 anni",2005,753.07339
"5573","Femmine","112 anni",2006,734.25474
"5574","Femmine","112 anni",2007,744.85132
"5575","Femmine","112 anni",2008,747.83131
"5576","Femmine","112 anni",2009,740.94297
"5577","Femmine","112 anni",2010,734.37979
"5578","Femmine","112 anni",2011,732.02796
"5579","Femmine","112 anni",2012,760.84016
"5580","Femmine","112 anni",2013,750.06503
"5581","Femmine","112 anni",2014,730.29934
"5582","Femmine","112 anni",2015,742.14845
"5583","Femmine","112 anni",2016,705.42171
"5584","Femmine","112 anni",2017,716.13185
"5585","Femmine","112 anni",2018,708.59084
"5586","Femmine","112 anni",2019,714.05555
"5587","Femmine","112 anni",2020,757.80676
"5588","Femmine","112 anni",2021,729.91719
"5589","Femmine","112 anni",2022,761.07509
"5590","Femmine","112 anni",2023,739.23405
"5591","Femmine","112 anni",2024,718.5449
"5592","Femmine","112 anni",2025,708.17129
"5593","Femmine","113 anni",2002,755.51607
"5594","Femmine","113 anni",2003,783.39257
"5595","Femmine","113 anni",2004,748.06432
"5596","Femmine","113 anni",2005,777.44304
"5597","Femmine","113 anni",2006,759.8982
"5598","Femmine","113 anni",2007,770.09688
"5599","Femmine","113 anni",2008,772.88207
"5600","Femmine","113 anni",2009,766.41904
"5601","Femmine","113 anni",2010,760.20677
"5602","Femmine","113 anni",2011,757.47839
"5603","Femmine","113 anni",2012,784.52224
"5604","Femmine","113 anni",2013,773.32472
