"","sex","age","year","population","citizenship"
"3759","Femmine",25,2002,16849,"stranieri"
"3760","Femmine",25,2003,17514,"stranieri"
"3761","Femmine",25,2004,22914,"stranieri"
"3762","Femmine",25,2005,26230,"stranieri"
"3763","Femmine",25,2006,26309,"stranieri"
"3764","Femmine",25,2007,25831,"stranieri"
"3765","Femmine",25,2008,31677,"stranieri"
"3766","Femmine",25,2009,34102,"stranieri"
"3767","Femmine",25,2010,38852,"stranieri"
"3768","Femmine",25,2011,41906,"stranieri"
"3769","Femmine",25,2012,44357,"stranieri"
"3770","Femmine",25,2013,46507,"stranieri"
"3771","Femmine",25,2014,46366,"stranieri"
"3772","Femmine",25,2015,43546,"stranieri"
"3773","Femmine",25,2016,39895,"stranieri"
"3774","Femmine",25,2017,36576,"stranieri"
"3775","Femmine",25,2018,35820,"stranieri"
"3776","Femmine",26,2002,18411,"stranieri"
"3777","Femmine",26,2003,20261,"stranieri"
"3778","Femmine",26,2004,26019,"stranieri"
"3779","Femmine",26,2005,29592,"stranieri"
"3780","Femmine",26,2006,30960,"stranieri"
"3781","Femmine",26,2007,30439,"stranieri"
"3782","Femmine",26,2008,34950,"stranieri"
"3783","Femmine",26,2009,39796,"stranieri"
"3784","Femmine",26,2010,39904,"stranieri"
"3785","Femmine",26,2011,45302,"stranieri"
"3786","Femmine",26,2012,47243,"stranieri"
"3787","Femmine",26,2013,49294,"stranieri"
"3788","Femmine",26,2014,50522,"stranieri"
"3789","Femmine",26,2015,48844,"stranieri"
"3790","Femmine",26,2016,45177,"stranieri"
"3791","Femmine",26,2017,41715,"stranieri"
"3792","Femmine",26,2018,38395,"stranieri"
"3793","Femmine",27,2002,19982,"stranieri"
"3794","Femmine",27,2003,22023,"stranieri"
"3795","Femmine",27,2004,29204,"stranieri"
"3796","Femmine",27,2005,32999,"stranieri"
"3797","Femmine",27,2006,34326,"stranieri"
"3798","Femmine",27,2007,34976,"stranieri"
"3799","Femmine",27,2008,39615,"stranieri"
"3800","Femmine",27,2009,42589,"stranieri"
"3801","Femmine",27,2010,45303,"stranieri"
"3802","Femmine",27,2011,45638,"stranieri"
"3803","Femmine",27,2012,50097,"stranieri"
"3804","Femmine",27,2013,51818,"stranieri"
"3805","Femmine",27,2014,52940,"stranieri"
"3806","Femmine",27,2015,52687,"stranieri"
"3807","Femmine",27,2016,50312,"stranieri"
"3808","Femmine",27,2017,46876,"stranieri"
"3809","Femmine",27,2018,43625,"stranieri"
"3810","Femmine",28,2002,20765,"stranieri"
"3811","Femmine",28,2003,24482,"stranieri"
"3812","Femmine",28,2004,32656,"stranieri"
"3813","Femmine",28,2005,38255,"stranieri"
"3814","Femmine",28,2006,39326,"stranieri"
"3815","Femmine",28,2007,39538,"stranieri"
"3816","Femmine",28,2008,45104,"stranieri"
"3817","Femmine",28,2009,48624,"stranieri"
"3818","Femmine",28,2010,48478,"stranieri"
"3819","Femmine",28,2011,51338,"stranieri"
"3820","Femmine",28,2012,51257,"stranieri"
"3821","Femmine",28,2013,54092,"stranieri"
"3822","Femmine",28,2014,54874,"stranieri"
"3823","Femmine",28,2015,54766,"stranieri"
"3824","Femmine",28,2016,53964,"stranieri"
"3825","Femmine",28,2017,51908,"stranieri"
"3826","Femmine",28,2018,48390,"stranieri"
"3827","Femmine",29,2002,21657,"stranieri"
"3828","Femmine",29,2003,24277,"stranieri"
"3829","Femmine",29,2004,33663,"stranieri"
"3830","Femmine",29,2005,39933,"stranieri"
"3831","Femmine",29,2006,43274,"stranieri"
"3832","Femmine",29,2007,43346,"stranieri"
"3833","Femmine",29,2008,47956,"stranieri"
"3834","Femmine",29,2009,51958,"stranieri"
"3835","Femmine",29,2010,53015,"stranieri"
"3836","Femmine",29,2011,52914,"stranieri"
"3837","Femmine",29,2012,55159,"stranieri"
"3838","Femmine",29,2013,54746,"stranieri"
"3839","Femmine",29,2014,56784,"stranieri"
"3840","Femmine",29,2015,56343,"stranieri"
"3841","Femmine",29,2016,55753,"stranieri"
"3842","Femmine",29,2017,55230,"stranieri"
"3843","Femmine",29,2018,53154,"stranieri"
"3844","Femmine",30,2002,21384,"stranieri"
"3845","Femmine",30,2003,25339,"stranieri"
"3846","Femmine",30,2004,33593,"stranieri"
"3847","Femmine",30,2005,41463,"stranieri"
"3848","Femmine",30,2006,45296,"stranieri"
"3849","Femmine",30,2007,47444,"stranieri"
"3850","Femmine",30,2008,51746,"stranieri"
"3851","Femmine",30,2009,54839,"stranieri"
"3852","Femmine",30,2010,56049,"stranieri"
"3853","Femmine",30,2011,57041,"stranieri"
"3854","Femmine",30,2012,56286,"stranieri"
"3855","Femmine",30,2013,58233,"stranieri"
"3856","Femmine",30,2014,57094,"stranieri"
"3857","Femmine",30,2015,57927,"stranieri"
"3858","Femmine",30,2016,57060,"stranieri"
"3859","Femmine",30,2017,56766,"stranieri"
"3860","Femmine",30,2018,55968,"stranieri"
"3861","Femmine",31,2002,21461,"stranieri"
"3862","Femmine",31,2003,24412,"stranieri"
"3863","Femmine",31,2004,33409,"stranieri"
"3864","Femmine",31,2005,39789,"stranieri"
"3865","Femmine",31,2006,45628,"stranieri"
"3866","Femmine",31,2007,48587,"stranieri"
"3867","Femmine",31,2008,54594,"stranieri"
"3868","Femmine",31,2009,56667,"stranieri"
"3869","Femmine",31,2010,57814,"stranieri"
"3870","Femmine",31,2011,58890,"stranieri"
"3871","Femmine",31,2012,59115,"stranieri"
"3872","Femmine",31,2013,58843,"stranieri"
"3873","Femmine",31,2014,60186,"stranieri"
"3874","Femmine",31,2015,58042,"stranieri"
"3875","Femmine",31,2016,58314,"stranieri"
"3876","Femmine",31,2017,57396,"stranieri"
"3877","Femmine",31,2018,57134,"stranieri"
"3878","Femmine",32,2002,21562,"stranieri"
"3879","Femmine",32,2003,23696,"stranieri"
"3880","Femmine",32,2004,31520,"stranieri"
"3881","Femmine",32,2005,38836,"stranieri"
"3882","Femmine",32,2006,42972,"stranieri"
"3883","Femmine",32,2007,48162,"stranieri"
"3884","Femmine",32,2008,54576,"stranieri"
"3885","Femmine",32,2009,58716,"stranieri"
"3886","Femmine",32,2010,58585,"stranieri"
"3887","Femmine",32,2011,59660,"stranieri"
"3888","Femmine",32,2012,59871,"stranieri"
"3889","Femmine",32,2013,61364,"stranieri"
"3890","Femmine",32,2014,60268,"stranieri"
"3891","Femmine",32,2015,60801,"stranieri"
"3892","Femmine",32,2016,58172,"stranieri"
"3893","Femmine",32,2017,58275,"stranieri"
"3894","Femmine",32,2018,57207,"stranieri"
"3895","Femmine",33,2002,21142,"stranieri"
"3896","Femmine",33,2003,22966,"stranieri"
"3897","Femmine",33,2004,29545,"stranieri"
"3898","Femmine",33,2005,35759,"stranieri"
"3899","Femmine",33,2006,41057,"stranieri"
"3900","Femmine",33,2007,44251,"stranieri"
"3901","Femmine",33,2008,52749,"stranieri"
"3902","Femmine",33,2009,57080,"stranieri"
"3903","Femmine",33,2010,59398,"stranieri"
"3904","Femmine",33,2011,59121,"stranieri"
"3905","Femmine",33,2012,59205,"stranieri"
"3906","Femmine",33,2013,61593,"stranieri"
"3907","Femmine",33,2014,62577,"stranieri"
"3908","Femmine",33,2015,60693,"stranieri"
"3909","Femmine",33,2016,60558,"stranieri"
"3910","Femmine",33,2017,57866,"stranieri"
"3911","Femmine",33,2018,57953,"stranieri"
"3912","Femmine",34,2002,19793,"stranieri"
"3913","Femmine",34,2003,22457,"stranieri"
"3914","Femmine",34,2004,28658,"stranieri"
"3915","Femmine",34,2005,33991,"stranieri"
"3916","Femmine",34,2006,38068,"stranieri"
"3917","Femmine",34,2007,42598,"stranieri"
"3918","Femmine",34,2008,48475,"stranieri"
"3919","Femmine",34,2009,55513,"stranieri"
"3920","Femmine",34,2010,58071,"stranieri"
"3921","Femmine",34,2011,60406,"stranieri"
"3922","Femmine",34,2012,58734,"stranieri"
"3923","Femmine",34,2013,60946,"stranieri"
"3924","Femmine",34,2014,62664,"stranieri"
"3925","Femmine",34,2015,62676,"stranieri"
"3926","Femmine",34,2016,60184,"stranieri"
"3927","Femmine",34,2017,59859,"stranieri"
"3928","Femmine",34,2018,57427,"stranieri"
"3929","Femmine",35,2002,17868,"stranieri"
"3930","Femmine",35,2003,19628,"stranieri"
"3931","Femmine",35,2004,26607,"stranieri"
"3932","Femmine",35,2005,31089,"stranieri"
"3933","Femmine",35,2006,34625,"stranieri"
"3934","Femmine",35,2007,37744,"stranieri"
"3935","Femmine",35,2008,45217,"stranieri"
"3936","Femmine",35,2009,49266,"stranieri"
"3937","Femmine",35,2010,54932,"stranieri"
"3938","Femmine",35,2011,57611,"stranieri"
"3939","Femmine",35,2012,58198,"stranieri"
"3940","Femmine",35,2013,60063,"stranieri"
"3941","Femmine",35,2014,61807,"stranieri"
"3942","Femmine",35,2015,62671,"stranieri"
"3943","Femmine",35,2016,61981,"stranieri"
"3944","Femmine",35,2017,59334,"stranieri"
"3945","Femmine",35,2018,59214,"stranieri"
"3946","Femmine",36,2002,17717,"stranieri"
"3947","Femmine",36,2003,18127,"stranieri"
"3948","Femmine",36,2004,24108,"stranieri"
"3949","Femmine",36,2005,29828,"stranieri"
"3950","Femmine",36,2006,32338,"stranieri"
"3951","Femmine",36,2007,35189,"stranieri"
"3952","Femmine",36,2008,41309,"stranieri"
"3953","Femmine",36,2009,47070,"stranieri"
"3954","Femmine",36,2010,49809,"stranieri"
"3955","Femmine",36,2011,55481,"stranieri"
"3956","Femmine",36,2012,56699,"stranieri"
"3957","Femmine",36,2013,59371,"stranieri"
"3958","Femmine",36,2014,60540,"stranieri"
"3959","Femmine",36,2015,61541,"stranieri"
"3960","Femmine",36,2016,61673,"stranieri"
"3961","Femmine",36,2017,60839,"stranieri"
"3962","Femmine",36,2018,58481,"stranieri"
"3963","Femmine",37,2002,17233,"stranieri"
"3964","Femmine",37,2003,18196,"stranieri"
"3965","Femmine",37,2004,22477,"stranieri"
"3966","Femmine",37,2005,27566,"stranieri"
"3967","Femmine",37,2006,31600,"stranieri"
"3968","Femmine",37,2007,33545,"stranieri"
"3969","Femmine",37,2008,39665,"stranieri"
"3970","Femmine",37,2009,44204,"stranieri"
"3971","Femmine",37,2010,48792,"stranieri"
"3972","Femmine",37,2011,51429,"stranieri"
"3973","Femmine",37,2012,55557,"stranieri"
"3974","Femmine",37,2013,57908,"stranieri"
"3975","Femmine",37,2014,59835,"stranieri"
"3976","Femmine",37,2015,60130,"stranieri"
"3977","Femmine",37,2016,60542,"stranieri"
"3978","Femmine",37,2017,60228,"stranieri"
"3979","Femmine",37,2018,59547,"stranieri"
"3980","Femmine",38,2002,16366,"stranieri"
"3981","Femmine",38,2003,17579,"stranieri"
"3982","Femmine",38,2004,22306,"stranieri"
"3983","Femmine",38,2005,25597,"stranieri"
"3984","Femmine",38,2006,29316,"stranieri"
"3985","Femmine",38,2007,32995,"stranieri"
"3986","Femmine",38,2008,38558,"stranieri"
"3987","Femmine",38,2009,43048,"stranieri"
"3988","Femmine",38,2010,46306,"stranieri"
"3989","Femmine",38,2011,51036,"stranieri"
"3990","Femmine",38,2012,52209,"stranieri"
"3991","Femmine",38,2013,56579,"stranieri"
"3992","Femmine",38,2014,58169,"stranieri"
"3993","Femmine",38,2015,59261,"stranieri"
"3994","Femmine",38,2016,58873,"stranieri"
"3995","Femmine",38,2017,58984,"stranieri"
"3996","Femmine",38,2018,59029,"stranieri"
"3997","Femmine",39,2002,15329,"stranieri"
"3998","Femmine",39,2003,16689,"stranieri"
"3999","Femmine",39,2004,21761,"stranieri"
"4000","Femmine",39,2005,25136,"stranieri"
"4001","Femmine",39,2006,26939,"stranieri"
"4002","Femmine",39,2007,30588,"stranieri"
"4003","Femmine",39,2008,38384,"stranieri"
"4004","Femmine",39,2009,42005,"stranieri"
"4005","Femmine",39,2010,45252,"stranieri"
"4006","Femmine",39,2011,48618,"stranieri"
"4007","Femmine",39,2012,51996,"stranieri"
"4008","Femmine",39,2013,53105,"stranieri"
"4009","Femmine",39,2014,56840,"stranieri"
"4010","Femmine",39,2015,57524,"stranieri"
"4011","Femmine",39,2016,57955,"stranieri"
"4012","Femmine",39,2017,57323,"stranieri"
"4013","Femmine",39,2018,57732,"stranieri"
"4014","Femmine",40,2002,13558,"stranieri"
"4015","Femmine",40,2003,15526,"stranieri"
"4016","Femmine",40,2004,20782,"stranieri"
"4017","Femmine",40,2005,24592,"stranieri"
"4018","Femmine",40,2006,26376,"stranieri"
"4019","Femmine",40,2007,27856,"stranieri"
"4020","Femmine",40,2008,35946,"stranieri"
"4021","Femmine",40,2009,42189,"stranieri"
"4022","Femmine",40,2010,44337,"stranieri"
"4023","Femmine",40,2011,47997,"stranieri"
"4024","Femmine",40,2012,49967,"stranieri"
"4025","Femmine",40,2013,53111,"stranieri"
"4026","Femmine",40,2014,53282,"stranieri"
"4027","Femmine",40,2015,56018,"stranieri"
"4028","Femmine",40,2016,56181,"stranieri"
"4029","Femmine",40,2017,56496,"stranieri"
"4030","Femmine",40,2018,56178,"stranieri"
"4031","Femmine",41,2002,13469,"stranieri"
"4032","Femmine",41,2003,13640,"stranieri"
"4033","Femmine",41,2004,19527,"stranieri"
"4034","Femmine",41,2005,23552,"stranieri"
"4035","Femmine",41,2006,25591,"stranieri"
"4036","Femmine",41,2007,27116,"stranieri"
"4037","Femmine",41,2008,31150,"stranieri"
"4038","Femmine",41,2009,39553,"stranieri"
"4039","Femmine",41,2010,44734,"stranieri"
"4040","Femmine",41,2011,47057,"stranieri"
"4041","Femmine",41,2012,49177,"stranieri"
"4042","Femmine",41,2013,51144,"stranieri"
"4043","Femmine",41,2014,53258,"stranieri"
"4044","Femmine",41,2015,52523,"stranieri"
"4045","Femmine",41,2016,54375,"stranieri"
"4046","Femmine",41,2017,54599,"stranieri"
"4047","Femmine",41,2018,55380,"stranieri"
"4048","Femmine",42,2002,11871,"stranieri"
"4049","Femmine",42,2003,13554,"stranieri"
"4050","Femmine",42,2004,17565,"stranieri"
"4051","Femmine",42,2005,22220,"stranieri"
"4052","Femmine",42,2006,24525,"stranieri"
"4053","Femmine",42,2007,26435,"stranieri"
"4054","Femmine",42,2008,30432,"stranieri"
"4055","Femmine",42,2009,33665,"stranieri"
"4056","Femmine",42,2010,42007,"stranieri"
"4057","Femmine",42,2011,47651,"stranieri"
"4058","Femmine",42,2012,48501,"stranieri"
"4059","Femmine",42,2013,50490,"stranieri"
"4060","Femmine",42,2014,51632,"stranieri"
"4061","Femmine",42,2015,52690,"stranieri"
"4062","Femmine",42,2016,51144,"stranieri"
"4063","Femmine",42,2017,52839,"stranieri"
"4064","Femmine",42,2018,53660,"stranieri"
"4065","Femmine",43,2002,10901,"stranieri"
"4066","Femmine",43,2003,11831,"stranieri"
"4067","Femmine",43,2004,17547,"stranieri"
"4068","Femmine",43,2005,20226,"stranieri"
"4069","Femmine",43,2006,23124,"stranieri"
"4070","Femmine",43,2007,25088,"stranieri"
"4071","Femmine",43,2008,29790,"stranieri"
"4072","Femmine",43,2009,32806,"stranieri"
"4073","Femmine",43,2010,35407,"stranieri"
"4074","Femmine",43,2011,44662,"stranieri"
"4075","Femmine",43,2012,49196,"stranieri"
"4076","Femmine",43,2013,49847,"stranieri"
"4077","Femmine",43,2014,50823,"stranieri"
"4078","Femmine",43,2015,51260,"stranieri"
"4079","Femmine",43,2016,51124,"stranieri"
"4080","Femmine",43,2017,49720,"stranieri"
"4081","Femmine",43,2018,51912,"stranieri"
"4082","Femmine",44,2002,9893,"stranieri"
"4083","Femmine",44,2003,10905,"stranieri"
"4084","Femmine",44,2004,15661,"stranieri"
"4085","Femmine",44,2005,20208,"stranieri"
"4086","Femmine",44,2006,21053,"stranieri"
"4087","Femmine",44,2007,23754,"stranieri"
"4088","Femmine",44,2008,28487,"stranieri"
"4089","Femmine",44,2009,32349,"stranieri"
"4090","Femmine",44,2010,34433,"stranieri"
"4091","Femmine",44,2011,37651,"stranieri"
"4092","Femmine",44,2012,46281,"stranieri"
"4093","Femmine",44,2013,50543,"stranieri"
"4094","Femmine",44,2014,50263,"stranieri"
"4095","Femmine",44,2015,50376,"stranieri"
"4096","Femmine",44,2016,49730,"stranieri"
"4097","Femmine",44,2017,49595,"stranieri"
"4098","Femmine",44,2018,48995,"stranieri"
"4099","Femmine",45,2002,9297,"stranieri"
"4100","Femmine",45,2003,9841,"stranieri"
"4101","Femmine",45,2004,14772,"stranieri"
"4102","Femmine",45,2005,18133,"stranieri"
"4103","Femmine",45,2006,20964,"stranieri"
"4104","Femmine",45,2007,21624,"stranieri"
"4105","Femmine",45,2008,27083,"stranieri"
"4106","Femmine",45,2009,31058,"stranieri"
"4107","Femmine",45,2010,34010,"stranieri"
"4108","Femmine",45,2011,36580,"stranieri"
"4109","Femmine",45,2012,38772,"stranieri"
"4110","Femmine",45,2013,47669,"stranieri"
"4111","Femmine",45,2014,51306,"stranieri"
"4112","Femmine",45,2015,49923,"stranieri"
"4113","Femmine",45,2016,49032,"stranieri"
"4114","Femmine",45,2017,48307,"stranieri"
"4115","Femmine",45,2018,48863,"stranieri"
"4116","Femmine",46,2002,8435,"stranieri"
"4117","Femmine",46,2003,9160,"stranieri"
"4118","Femmine",46,2004,13357,"stranieri"
"4119","Femmine",46,2005,17113,"stranieri"
"4120","Femmine",46,2006,18906,"stranieri"
"4121","Femmine",46,2007,21654,"stranieri"
"4122","Femmine",46,2008,25005,"stranieri"
"4123","Femmine",46,2009,29583,"stranieri"
"4124","Femmine",46,2010,32650,"stranieri"
"4125","Femmine",46,2011,36117,"stranieri"
"4126","Femmine",46,2012,37713,"stranieri"
"4127","Femmine",46,2013,39901,"stranieri"
"4128","Femmine",46,2014,48492,"stranieri"
"4129","Femmine",46,2015,50804,"stranieri"
"4130","Femmine",46,2016,48599,"stranieri"
"4131","Femmine",46,2017,47699,"stranieri"
"4132","Femmine",46,2018,47467,"stranieri"
"4133","Femmine",47,2002,7829,"stranieri"
"4134","Femmine",47,2003,8384,"stranieri"
"4135","Femmine",47,2004,12397,"stranieri"
"4136","Femmine",47,2005,15587,"stranieri"
"4137","Femmine",47,2006,17805,"stranieri"
"4138","Femmine",47,2007,19498,"stranieri"
"4139","Femmine",47,2008,24987,"stranieri"
"4140","Femmine",47,2009,27712,"stranieri"
"4141","Femmine",47,2010,31174,"stranieri"
"4142","Femmine",47,2011,34742,"stranieri"
"4143","Femmine",47,2012,37163,"stranieri"
"4144","Femmine",47,2013,38735,"stranieri"
"4145","Femmine",47,2014,40396,"stranieri"
"4146","Femmine",47,2015,48154,"stranieri"
"4147","Femmine",47,2016,49687,"stranieri"
"4148","Femmine",47,2017,47235,"stranieri"
"4149","Femmine",47,2018,46922,"stranieri"
"4150","Femmine",48,2002,7123,"stranieri"
"4151","Femmine",48,2003,7780,"stranieri"
"4152","Femmine",48,2004,11419,"stranieri"
"4153","Femmine",48,2005,14419,"stranieri"
"4154","Femmine",48,2006,16150,"stranieri"
"4155","Femmine",48,2007,18210,"stranieri"
"4156","Femmine",48,2008,22781,"stranieri"
"4157","Femmine",48,2009,27674,"stranieri"
"4158","Femmine",48,2010,29538,"stranieri"
"4159","Femmine",48,2011,33426,"stranieri"
"4160","Femmine",48,2012,35928,"stranieri"
"4161","Femmine",48,2013,38319,"stranieri"
"4162","Femmine",48,2014,39211,"stranieri"
"4163","Femmine",48,2015,40022,"stranieri"
"4164","Femmine",48,2016,47064,"stranieri"
"4165","Femmine",48,2017,48437,"stranieri"
"4166","Femmine",48,2018,46651,"stranieri"
"4167","Femmine",49,2002,6766,"stranieri"
"4168","Femmine",49,2003,7060,"stranieri"
"4169","Femmine",49,2004,10597,"stranieri"
"4170","Femmine",49,2005,13307,"stranieri"
"4171","Femmine",49,2006,15053,"stranieri"
"4172","Femmine",49,2007,16557,"stranieri"
"4173","Femmine",49,2008,21363,"stranieri"
"4174","Femmine",49,2009,25384,"stranieri"
"4175","Femmine",49,2010,29355,"stranieri"
"4176","Femmine",49,2011,31725,"stranieri"
"4177","Femmine",49,2012,34647,"stranieri"
"4178","Femmine",49,2013,36956,"stranieri"
"4179","Femmine",49,2014,38964,"stranieri"
"4180","Femmine",49,2015,38788,"stranieri"
"4181","Femmine",49,2016,38998,"stranieri"
"4182","Femmine",49,2017,46129,"stranieri"
"4183","Femmine",49,2018,47625,"stranieri"
"4184","Femmine",50,2002,5979,"stranieri"
"4185","Femmine",50,2003,6667,"stranieri"
"4186","Femmine",50,2004,9588,"stranieri"
"4187","Femmine",50,2005,12315,"stranieri"
"4188","Femmine",50,2006,13821,"stranieri"
"4189","Femmine",50,2007,15413,"stranieri"
"4190","Femmine",50,2008,19262,"stranieri"
"4191","Femmine",50,2009,23844,"stranieri"
"4192","Femmine",50,2010,26989,"stranieri"
"4193","Femmine",50,2011,31532,"stranieri"
"4194","Femmine",50,2012,32803,"stranieri"
"4195","Femmine",50,2013,35764,"stranieri"
"4196","Femmine",50,2014,37636,"stranieri"
"4197","Femmine",50,2015,38600,"stranieri"
"4198","Femmine",50,2016,37814,"stranieri"
"4199","Femmine",50,2017,38078,"stranieri"
"4200","Femmine",50,2018,45310,"stranieri"
"4201","Femmine",51,2002,5973,"stranieri"
"4202","Femmine",51,2003,5876,"stranieri"
"4203","Femmine",51,2004,9108,"stranieri"
"4204","Femmine",51,2005,11112,"stranieri"
"4205","Femmine",51,2006,12713,"stranieri"
"4206","Femmine",51,2007,14285,"stranieri"
"4207","Femmine",51,2008,17866,"stranieri"
"4208","Femmine",51,2009,21615,"stranieri"
"4209","Femmine",51,2010,25509,"stranieri"
"4210","Femmine",51,2011,28915,"stranieri"
"4211","Femmine",51,2012,32607,"stranieri"
"4212","Femmine",51,2013,33902,"stranieri"
"4213","Femmine",51,2014,36461,"stranieri"
"4214","Femmine",51,2015,37492,"stranieri"
"4215","Femmine",51,2016,37667,"stranieri"
"4216","Femmine",51,2017,36925,"stranieri"
"4217","Femmine",51,2018,37430,"stranieri"
"4218","Femmine",52,2002,5202,"stranieri"
"4219","Femmine",52,2003,5920,"stranieri"
"4220","Femmine",52,2004,7892,"stranieri"
"4221","Femmine",52,2005,10527,"stranieri"
"4222","Femmine",52,2006,11482,"stranieri"
"4223","Femmine",52,2007,12977,"stranieri"
"4224","Femmine",52,2008,16486,"stranieri"
"4225","Femmine",52,2009,19979,"stranieri"
"4226","Femmine",52,2010,23165,"stranieri"
"4227","Femmine",52,2011,27330,"stranieri"
"4228","Femmine",52,2012,29896,"stranieri"
"4229","Femmine",52,2013,33841,"stranieri"
"4230","Femmine",52,2014,34689,"stranieri"
"4231","Femmine",52,2015,36207,"stranieri"
"4232","Femmine",52,2016,36719,"stranieri"
"4233","Femmine",52,2017,36903,"stranieri"
"4234","Femmine",52,2018,36214,"stranieri"
"4235","Femmine",53,2002,4853,"stranieri"
"4236","Femmine",53,2003,5258,"stranieri"
"4237","Femmine",53,2004,7663,"stranieri"
"4238","Femmine",53,2005,9205,"stranieri"
"4239","Femmine",53,2006,10756,"stranieri"
"4240","Femmine",53,2007,11730,"stranieri"
"4241","Femmine",53,2008,14751,"stranieri"
"4242","Femmine",53,2009,18293,"stranieri"
"4243","Femmine",53,2010,21326,"stranieri"
"4244","Femmine",53,2011,24941,"stranieri"
"4245","Femmine",53,2012,28373,"stranieri"
"4246","Femmine",53,2013,31052,"stranieri"
"4247","Femmine",53,2014,34638,"stranieri"
"4248","Femmine",53,2015,34674,"stranieri"
"4249","Femmine",53,2016,35579,"stranieri"
"4250","Femmine",53,2017,35994,"stranieri"
"4251","Femmine",53,2018,36382,"stranieri"
"4252","Femmine",54,2002,4558,"stranieri"
"4253","Femmine",54,2003,4869,"stranieri"
"4254","Femmine",54,2004,6923,"stranieri"
"4255","Femmine",54,2005,8734,"stranieri"
"4256","Femmine",54,2006,9477,"stranieri"
"4257","Femmine",54,2007,10896,"stranieri"
"4258","Femmine",54,2008,13147,"stranieri"
"4259","Femmine",54,2009,16368,"stranieri"
"4260","Femmine",54,2010,19553,"stranieri"
"4261","Femmine",54,2011,22885,"stranieri"
"4262","Femmine",54,2012,25849,"stranieri"
"4263","Femmine",54,2013,29511,"stranieri"
"4264","Femmine",54,2014,31909,"stranieri"
"4265","Femmine",54,2015,34590,"stranieri"
"4266","Femmine",54,2016,34117,"stranieri"
"4267","Femmine",54,2017,34898,"stranieri"
"4268","Femmine",54,2018,35391,"stranieri"
"4269","Femmine",55,2002,3959,"stranieri"
"4270","Femmine",55,2003,4622,"stranieri"
"4271","Femmine",55,2004,6202,"stranieri"
"4272","Femmine",55,2005,7945,"stranieri"
"4273","Femmine",55,2006,8933,"stranieri"
"4274","Femmine",55,2007,9570,"stranieri"
"4275","Femmine",55,2008,12046,"stranieri"
"4276","Femmine",55,2009,14606,"stranieri"
"4277","Femmine",55,2010,17448,"stranieri"
"4278","Femmine",55,2011,20968,"stranieri"
"4279","Femmine",55,2012,23689,"stranieri"
"4280","Femmine",55,2013,27043,"stranieri"
"4281","Femmine",55,2014,30497,"stranieri"
"4282","Femmine",55,2015,31847,"stranieri"
"4283","Femmine",55,2016,34113,"stranieri"
"4284","Femmine",55,2017,33581,"stranieri"
"4285","Femmine",55,2018,34390,"stranieri"
"4286","Femmine",56,2002,3390,"stranieri"
"4287","Femmine",56,2003,3972,"stranieri"
"4288","Femmine",56,2004,5588,"stranieri"
"4289","Femmine",56,2005,7027,"stranieri"
"4290","Femmine",56,2006,8162,"stranieri"
"4291","Femmine",56,2007,9071,"stranieri"
"4292","Femmine",56,2008,10451,"stranieri"
"4293","Femmine",56,2009,13344,"stranieri"
"4294","Femmine",56,2010,15541,"stranieri"
"4295","Femmine",56,2011,18651,"stranieri"
"4296","Femmine",56,2012,21712,"stranieri"
"4297","Femmine",56,2013,24718,"stranieri"
"4298","Femmine",56,2014,27814,"stranieri"
"4299","Femmine",56,2015,30433,"stranieri"
"4300","Femmine",56,2016,31427,"stranieri"
"4301","Femmine",56,2017,33518,"stranieri"
"4302","Femmine",56,2018,33241,"stranieri"
"4303","Femmine",57,2002,3330,"stranieri"
"4304","Femmine",57,2003,3448,"stranieri"
"4305","Femmine",57,2004,4699,"stranieri"
"4306","Femmine",57,2005,6217,"stranieri"
"4307","Femmine",57,2006,7157,"stranieri"
"4308","Femmine",57,2007,8324,"stranieri"
"4309","Femmine",57,2008,9866,"stranieri"
"4310","Femmine",57,2009,11402,"stranieri"
"4311","Femmine",57,2010,14122,"stranieri"
"4312","Femmine",57,2011,16523,"stranieri"
"4313","Femmine",57,2012,19208,"stranieri"
"4314","Femmine",57,2013,22636,"stranieri"
"4315","Femmine",57,2014,25436,"stranieri"
"4316","Femmine",57,2015,27677,"stranieri"
"4317","Femmine",57,2016,30051,"stranieri"
"4318","Femmine",57,2017,31025,"stranieri"
"4319","Femmine",57,2018,33121,"stranieri"
"4320","Femmine",58,2002,3294,"stranieri"
"4321","Femmine",58,2003,3322,"stranieri"
"4322","Femmine",58,2004,3961,"stranieri"
"4323","Femmine",58,2005,5193,"stranieri"
"4324","Femmine",58,2006,6360,"stranieri"
"4325","Femmine",58,2007,7258,"stranieri"
"4326","Femmine",58,2008,8985,"stranieri"
"4327","Femmine",58,2009,10824,"stranieri"
"4328","Femmine",58,2010,12084,"stranieri"
"4329","Femmine",58,2011,14994,"stranieri"
"4330","Femmine",58,2012,16977,"stranieri"
"4331","Femmine",58,2013,20095,"stranieri"
"4332","Femmine",58,2014,23330,"stranieri"
"4333","Femmine",58,2015,25406,"stranieri"
"4334","Femmine",58,2016,27331,"stranieri"
"4335","Femmine",58,2017,29580,"stranieri"
"4336","Femmine",58,2018,30573,"stranieri"
"4337","Femmine",59,2002,3225,"stranieri"
"4338","Femmine",59,2003,3350,"stranieri"
"4339","Femmine",59,2004,3769,"stranieri"
"4340","Femmine",59,2005,4297,"stranieri"
